id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40001007007	40001007	Abiya	y			
40001007008	40001007	,		y		
40001007009	40001007	Abiya				
40001007010	40001007	akamzaa				
40001007011	40001007	Asa	y			
40001007012	40001007	,		y		
40001008001	40001008	Asa				
40001008002	40001008	akamzaa				
40001008003	40001008	Yehoshafati	y			
40001008004	40001008	,		y		
40001008005	40001008	Yehoshafati				
40001008006	40001008	akamzaa				
40001008007	40001008	Yoramu	y			
40001008008	40001008	,		y		
40001008009	40001008	Yoramu				
40001008010	40001008	akamzaa				
40001008011	40001008	Uzia	y			
40001008012	40001008	,		y		
40001009001	40001009	Uzia				
40001009002	40001009	akamzaa				
40001009003	40001009	Yothamu	y			
40001009004	40001009	,		y		
40001009005	40001009	Yothamu				
40001009006	40001009	akamzaa				
40001009007	40001009	Ahazi	y			
40001009008	40001009	,		y		
40001009009	40001009	Ahazi				
40001009010	40001009	akamzaa				
40001009011	40001009	Hezekia	y			
40001009012	40001009	,		y		
40001010001	40001010	Hezekia				
40001010002	40001010	akamzaa				
40001010003	40001010	Manase	y			
40001010004	40001010	,		y		
40001010005	40001010	Manase				
40001010006	40001010	akamzaa				
40001010007	40001010	Amoni	y			
40001010008	40001010	,		y		
40001010009	40001010	Amoni				
40001010010	40001010	akamzaa				
40001010011	40001010	Yosia	y			
40001010012	40001010	,		y		
40001011001	40001011	wakati				
40001011002	40001011	wa				
40001011003	40001011	uhamisho				
40001011004	40001011	wa				
40001011005	40001011	Babeli	y			
40001011006	40001011	,		y		
40001011007	40001011	Yosia				
40001011008	40001011	alimzaa				
40001011009	40001011	Yekonia				
40001011010	40001011	na				
40001011011	40001011	ndugu				
40001011012	40001011	zake	y			
40001011013	40001011	.		y		
40001012001	40001012	Baada				
40001012002	40001012	ya				
40001012003	40001012	uhamisho				
40001012004	40001012	wa				
40001012005	40001012	Babeli	y			
40001012006	40001012	:		y		
40001012007	40001012	Yekonia				
40001012008	40001012	alimzaa				
40001012009	40001012	Shealtieli	y			
40001012010	40001012	,		y		
40001012011	40001012	Shealtieli				
40001012012	40001012	akamzaa				
40001012013	40001012	Zerubabeli	y			
40001012014	40001012	,		y		
40001013001	40001013	Zerubabeli				
40001013002	40001013	akamzaa				
40001013003	40001013	Abiudi	y			
40001013004	40001013	,		y		
40001013005	40001013	Abiudi				
40001013006	40001013	akamzaa				
40001013007	40001013	Eliakimu	y			
40001013008	40001013	,		y		
40001013009	40001013	Eliakimu				
40001013010	40001013	akamzaa				
40001013011	40001013	Azori	y			
40001013012	40001013	,		y		
40001014001	40001014	Azori				
40001014002	40001014	akamzaa				
40001014003	40001014	Sadoki	y			
40001014004	40001014	,		y		
40001014005	40001014	Sadoki				
40001014006	40001014	akamzaa				
40001014007	40001014	Akimu	y			
40001014008	40001014	,		y		
40001014009	40001014	Akimu				
40001014010	40001014	akamzaa				
40001014011	40001014	Eliudi	y			
40001014012	40001014	,		y		
40001015001	40001015	Eliudi				
40001015002	40001015	akamzaa				
40001015003	40001015	Eleazari	y			
40001015004	40001015	,		y		
40001015005	40001015	Eleazari				
40001015006	40001015	akamzaa				
40001015007	40001015	Matani	y			
40001015008	40001015	,		y		
40001015009	40001015	Matani				
40001015010	40001015	akamzaa				
40001015011	40001015	Yakobo	y			
40001015012	40001015	,		y		
40001016001	40001016	naye				
40001016002	40001016	Yakobo				
40001016003	40001016	akamzaa				
40001016004	40001016	Yosefu				
40001016005	40001016	ambaye				
40001016006	40001016	alikuwa				
40001016007	40001016	mumewe				
40001016008	40001016	Maria	y			
40001016009	40001016	,		y		
40001016010	40001016	mama				
40001016011	40001016	yake				
40001016012	40001016	Yesu	y			
40001016013	40001016	,		y		
40001016014	40001016	aitwaye				
40001016015	40001016	Kristo	y			
40001016016	40001016	.		y		
40001017001	40001017	Hivyo	y			
40001017002	40001017	,		y		
40001017003	40001017	kulikuwepo				
40001017004	40001017	na				
40001017005	40001017	jumla				
40001017006	40001017	ya				
40001017007	40001017	vizazi				
40001017008	40001017	kumi				
40001017009	40001017	na				
40001017010	40001017	vinne				
40001017011	40001017	tangu				
40001017012	40001017	Abrahamu				
40001017013	40001017	mpaka				
40001017014	40001017	Daudi	y			
40001017015	40001017	,		y		
40001017016	40001017	vizazi				
40001017017	40001017	kumi				
40001017018	40001017	na				
40001017019	40001017	vinne				
40001017020	40001017	tangu				
40001017021	40001017	Daudi				
40001017022	40001017	hadi				
40001017023	40001017	wakati				
40001017024	40001017	wa				
40001017025	40001017	uhamisho				
40001017026	40001017	kwenda				
40001017027	40001017	utumwani				
40001017028	40001017	Babeli	y			
40001017029	40001017	,		y		
40001017030	40001017	na				
40001017031	40001017	vizazi				
40001017032	40001017	kumi				
40001017033	40001017	na				
40001017034	40001017	vinne				
40001017035	40001017	tangu				
40001017036	40001017	wakati				
40001017037	40001017	wa				
40001017038	40001017	uhamisho				
40001017039	40001017	kwenda				
40001017040	40001017	utumwani				
40001017041	40001017	Babeli				
40001017042	40001017	hadi				
40001017043	40001017	Kristo	y			
40001017044	40001017	.		y		
40001018001	40001018	Basi				
40001018002	40001018	Kuzaliwa				
40001018003	40001018	kwake				
40001018004	40001018	Yesu				
40001018005	40001018	Kristo				
40001018006	40001018	kulikuwa				
40001018007	40001018	hivi	y			
40001018008	40001018	:		y		
40001018009	40001018	Maria				
40001018010	40001018	mama				
40001018011	40001018	yake				
40001018012	40001018	alikuwa				
40001018013	40001018	ameposwa				
40001018014	40001018	na				
40001018015	40001018	Yosefu	y			
40001018016	40001018	,		y		
40001018017	40001018	lakini				
40001018018	40001018	kabla				
40001018019	40001018	hawajakutana				
40001018020	40001018	kimwili	y			
40001018021	40001018	,		y		
40001018022	40001018	Maria				
40001018023	40001018	alionekana				
40001018024	40001018	kuwa				
40001018025	40001018	na				
40001018026	40001018	mimba				
40001018027	40001018	kwa				
40001018028	40001018	uweza				
40001018029	40001018	wa				
40001018030	40001018	Roho				
40001018031	40001018	Mtakatifu	y			
40001018032	40001018	.		y		
40001019001	40001019	Kwa				
40001019002	40001019	kuwa				
40001019003	40001019	Yosefu	y			
40001019004	40001019	,		y		
40001019005	40001019	mwanaume				
40001019006	40001019	aliyekuwa				
40001019007	40001019	amemposa				
40001019008	40001019	alikuwa				
40001019009	40001019	mtu				
40001019010	40001019	mwadilifu	y			
40001019011	40001019	,		y		
40001019012	40001019	hakutaka				
40001019013	40001019	kumwaibisha				
40001019014	40001019	Maria				
40001019015	40001019	hadharani	y			
40001019016	40001019	,		y		
40001019017	40001019	aliazimu				
40001019018	40001019	kumwacha				
40001019019	40001019	kwa				
40001019020	40001019	siri	y			
40001019021	40001019	.		y		
40001020001	40001020	Lakini				
40001020002	40001020	mara				
40001020003	40001020	alipoazimu				
40001020004	40001020	kufanya				
40001020005	40001020	jambo				
40001020006	40001020	hili	y			
40001020007	40001020	,		y		
40001020008	40001020	malaika				
40001020009	40001020	wa				
40001020010	40001020	Bwana				
40001020011	40001020	akamtokea				
40001020012	40001020	katika				
40001020013	40001020	ndoto				
40001020014	40001020	na				
40001020015	40001020	kusema	y			
40001020016	40001020	,		y		
40001020017	40001020	“	y	y		
40001020018	40001020	Yosefu				
40001020019	40001020	mwana				
40001020020	40001020	wa				
40001020021	40001020	Daudi	y			
40001020022	40001020	,		y		
40001020023	40001020	usiogope				
40001020024	40001020	kumchukua				
40001020025	40001020	Maria				
40001020026	40001020	awe				
40001020027	40001020	mke				
40001020028	40001020	wako	y			
40001020029	40001020	,		y		
40001020030	40001020	kwa				
40001020031	40001020	maana				
40001020032	40001020	mimba				
40001020033	40001020	aliyo				
40001020034	40001020	nayo				
40001020035	40001020	ni				
40001020036	40001020	kwa				
40001020037	40001020	uweza				
40001020038	40001020	wa				
40001020039	40001020	Roho				
40001020040	40001020	Mtakatifu	y			
40001020041	40001020	.		y		
40001021001	40001021	Naye				
40001021002	40001021	atamzaa				
40001021003	40001021	mwana	y			
40001021004	40001021	,		y		
40001021005	40001021	nawe				
40001021006	40001021	utamwita				
40001021007	40001021	Jina				
40001021008	40001021	lake				
40001021009	40001021	Yesu	y			
40001021010	40001021	,		y		
40001021011	40001021	kwa				
40001021012	40001021	maana				
40001021013	40001021	yeye				
40001021014	40001021	ndiye				
40001021015	40001021	atakayewaokoa				
40001021016	40001021	watu				
40001021017	40001021	wake				
40001021018	40001021	kutoka				
40001021019	40001021	dhambi				
40001021020	40001021	zao	y			
40001021021	40001021	.	y	y		
40001021022	40001021	”		y		
40001022001	40001022	Haya				
40001022002	40001022	yote				
40001022003	40001022	yalitukia				
40001022004	40001022	ili				
40001022005	40001022	litimie				
40001022006	40001022	lile				
40001022007	40001022	Bwana				
40001022008	40001022	alilokuwa				
40001022009	40001022	amenena				
40001022010	40001022	kupitia				
40001022011	40001022	nabii	y			
40001022012	40001022	,		y		
40001022013	40001022	akisema	y			
40001022014	40001022	:		y		
40001023001	40001023	“	y	y		
40001023002	40001023	Tazama	y			
40001023003	40001023	,		y		
40001023004	40001023	bikira				
40001023005	40001023	atachukua				
40001023006	40001023	mimba	y			
40001023007	40001023	,		y		
40001023008	40001023	naye				
40001023009	40001023	atamzaa				
40001023010	40001023	mwana	y			
40001023011	40001023	,		y		
40001023012	40001023	nao				
40001023013	40001023	watamwita				
40001023014	40001023	Jina				
40001023015	40001023	lake				
40001023016	40001023	Imanueli	y			
40001023017	40001023	”	y	y		
40001023018	40001023	:		y		
40001023019	40001023	maana				
40001023020	40001023	yake	y			
40001023021	40001023	,		y		
40001023022	40001023	“	y	y		
40001023023	40001023	Mungu				
40001023024	40001023	pamoja				
40001023025	40001023	nasi	y			
40001023026	40001023	.	y	y		
40001023027	40001023	”		y		
40001024001	40001024	Yosefu				
40001024002	40001024	alipoamka				
40001024003	40001024	kutoka				
40001024004	40001024	usingizini	y			
40001024005	40001024	,		y		
40001024006	40001024	akafanya				
40001024007	40001024	kama				
40001024008	40001024	vile				
40001024009	40001024	alivyoagizwa				
40001024010	40001024	na				
40001024011	40001024	malaika				
40001024012	40001024	wa				
40001024013	40001024	Bwana	y			
40001024014	40001024	,		y		
40001024015	40001024	akamchukua				
40001024016	40001024	Maria				
40001024017	40001024	kuwa				
40001024018	40001024	mke				
40001024019	40001024	wake	y			
40001024020	40001024	.		y		
40001025001	40001025	Lakini				
40001025002	40001025	hawakukutana				
40001025003	40001025	kimwili				
40001025004	40001025	mpaka				
40001025005	40001025	Maria				
40001025006	40001025	alipojifungua				
40001025007	40001025	mwanawe				
40001025008	40001025	kifungua				
40001025009	40001025	mimba				
40001025010	40001025	akamwita				
40001025011	40001025	Jina				
40001025012	40001025	lake				
40001025013	40001025	Yesu	y			
40001025014	40001025	.		y		
40002001001	40002001	Baada				
40002001002	40002001	ya				
40002001003	40002001	Yesu				
40002001004	40002001	kuzaliwa				
40002001005	40002001	katika				
40002001006	40002001	mji				
40002001007	40002001	wa				
40002001008	40002001	Bethlehemu				
40002001009	40002001	huko				
40002001010	40002001	Uyahudi	y			
40002001011	40002001	,		y		
40002001012	40002001	wakati				
40002001013	40002001	wa				
40002001014	40002001	utawala				
40002001015	40002001	wa				
40002001016	40002001	Mfalme				
40002001017	40002001	Herode	y			
40002001018	40002001	,		y		
40002001019	40002001	wataalamu				
40002001020	40002001	wa				
40002001021	40002001	mambo				
40002001022	40002001	ya				
40002001023	40002001	nyota				
40002001024	40002001	kutoka				
40002001025	40002001	mashariki				
40002001026	40002001	walifika				
40002001027	40002001	Yerusalemu				
40002002001	40002002	wakiuliza	y			
40002002002	40002002	,		y		
40002002003	40002002	“	y	y		
40002002004	40002002	Yuko				
40002002005	40002002	wapi				
40002002006	40002002	huyo				
40002002007	40002002	aliyezaliwa				
40002002008	40002002	mfalme				
40002002009	40002002	wa				
40002002010	40002002	Wayahudi	y			
40002002011	40002002	?		y		
40002002012	40002002	Kwa				
40002002013	40002002	maana				
40002002014	40002002	tumeona				
40002002015	40002002	nyota				
40002002016	40002002	yake				
40002002017	40002002	ikitokea				
40002002018	40002002	mashariki	y			
40002002019	40002002	,		y		
40002002020	40002002	nasi				
40002002021	40002002	tumekuja				
40002002022	40002002	kumwabudu	y			
40002002023	40002002	.	y	y		
40002002024	40002002	”		y		
40002003001	40002003	Mfalme				
40002003002	40002003	Herode				
40002003003	40002003	aliposikia				
40002003004	40002003	jambo				
40002003005	40002003	hili				
40002003006	40002003	aliingiwa				
40002003007	40002003	na				
40002003008	40002003	hofu				
40002003009	40002003	sana				
40002003010	40002003	pamoja				
40002003011	40002003	na				
40002003012	40002003	watu				
40002003013	40002003	wote				
40002003014	40002003	wa				
40002003015	40002003	Yerusalemu	y			
40002003016	40002003	.		y		
40002004001	40002004	Herode				
40002004002	40002004	akawaita				
40002004003	40002004	pamoja				
40002004004	40002004	viongozi				
40002004005	40002004	wa				
40002004006	40002004	makuhani				
40002004007	40002004	na				
40002004008	40002004	walimu				
40002004009	40002004	wa				
40002004010	40002004	sheria	y			
40002004011	40002004	,		y		
40002004012	40002004	akawauliza				
40002004013	40002004	ni				
40002004014	40002004	mahali				
40002004015	40002004	gani				
40002004016	40002004	ambapo				
40002004017	40002004	Kristo				
40002004018	40002004	angezaliwa	y			
40002004019	40002004	.		y		
40002005001	40002005	Nao				
40002005002	40002005	wakamwambia	y			
40002005003	40002005	,		y		
40002005004	40002005	“	y	y		
40002005005	40002005	Katika				
40002005006	40002005	Bethlehemu				
40002005007	40002005	ya				
40002005008	40002005	Uyahudi	y			
40002005009	40002005	,		y		
40002005010	40002005	kwa				
40002005011	40002005	maana				
40002005012	40002005	hivyo				
40002005013	40002005	ndivyo				
40002005014	40002005	ilivyoandikwa				
40002005015	40002005	na				
40002005016	40002005	nabii	y			
40002005017	40002005	:		y		
40002006001	40002006	“	y	y		
40002006002	40002006	 	y			
40002006003	40002006	‘	y	y		
40002006004	40002006	Nawe	y			
40002006005	40002006	,		y		
40002006006	40002006	Bethlehemu	y			
40002006007	40002006	,		y		
40002006008	40002006	katika				
40002006009	40002006	nchi				
40002006010	40002006	ya				
40002006011	40002006	Yuda	y			
40002006012	40002006	,		y		
40002006013	40002006	wewe				
40002006014	40002006	si				
40002006015	40002006	mdogo				
40002006016	40002006	miongoni				
40002006017	40002006	mwa				
40002006018	40002006	watawala				
40002006019	40002006	wa				
40002006020	40002006	Yuda	y			
40002006021	40002006	;		y		
40002006022	40002006	kwa				
40002006023	40002006	maana				
40002006024	40002006	kutoka				
40002006025	40002006	kwako				
40002006026	40002006	atakuja				
40002006027	40002006	mtawala				
40002006028	40002006	atakayekuwa				
40002006029	40002006	mchungaji				
40002006030	40002006	wa				
40002006031	40002006	watu				
40002006032	40002006	wangu				
40002006033	40002006	Israeli	y			
40002006034	40002006	.	y	y		
40002006035	40002006	’	y	y		
40002006036	40002006	 	y			
40002006037	40002006	”		y		
40002007001	40002007	Ndipo				
40002007002	40002007	Herode				
40002007003	40002007	akawaita				
40002007004	40002007	wale				
40002007005	40002007	wataalamu				
40002007006	40002007	wa				
40002007007	40002007	nyota				
40002007008	40002007	kwa				
40002007009	40002007	siri				
40002007010	40002007	na				
40002007011	40002007	kutaka				
40002007012	40002007	kujua				
40002007013	40002007	kutoka				
40002007014	40002007	kwao				
40002007015	40002007	uhakika				
40002007016	40002007	kamili				
40002007017	40002007	wa				
40002007018	40002007	wakati				
40002007019	40002007	ile				
40002007020	40002007	nyota				
40002007021	40002007	ilionekana	y			
40002007022	40002007	.		y		
40002008001	40002008	Kisha				
40002008002	40002008	akawatuma				
40002008003	40002008	waende				
40002008004	40002008	Bethlehemu				
40002008005	40002008	akiwaambia	y			
40002008006	40002008	,		y		
40002008007	40002008	“	y	y		
40002008008	40002008	Nendeni				
40002008009	40002008	mkamtafute				
40002008010	40002008	kwa				
40002008011	40002008	bidii				
40002008012	40002008	huyo				
40002008013	40002008	mtoto	y			
40002008014	40002008	.		y		
40002008015	40002008	Nanyi				
40002008016	40002008	mara				
40002008017	40002008	mtakapomwona	y			
40002008018	40002008	,		y		
40002008019	40002008	mniletee				
40002008020	40002008	habari				
40002008021	40002008	ili				
40002008022	40002008	na				
40002008023	40002008	mimi				
40002008024	40002008	niweze				
40002008025	40002008	kwenda				
40002008026	40002008	kumwabudu	y			
40002008027	40002008	.	y	y		
40002008028	40002008	”		y		
40002009001	40002009	Baada				
40002009002	40002009	ya				
40002009003	40002009	kumsikia				
40002009004	40002009	mfalme	y			
40002009005	40002009	,		y		
40002009006	40002009	wale				
40002009007	40002009	wataalamu				
40002009008	40002009	wa				
40002009009	40002009	nyota				
40002009010	40002009	wakaenda				
40002009011	40002009	zao	y			
40002009012	40002009	,		y		
40002009013	40002009	nayo				
40002009014	40002009	ile				
40002009015	40002009	nyota				
40002009016	40002009	waliyoiona				
40002009017	40002009	mashariki				
40002009018	40002009	ikawatangulia	y			
40002009019	40002009	,		y		
40002009020	40002009	nao				
40002009021	40002009	wakaifuata				
40002009022	40002009	mpaka				
40002009023	40002009	iliposimama				
40002009024	40002009	mahali				
40002009025	40002009	pale				
40002009026	40002009	alipokuwa				
40002009027	40002009	mtoto	y			
40002009028	40002009	.		y		
40002010001	40002010	Walipoiona				
40002010002	40002010	ile				
40002010003	40002010	nyota				
40002010004	40002010	wakajawa				
40002010005	40002010	na				
40002010006	40002010	furaha				
40002010007	40002010	kubwa				
40002010008	40002010	mno	y			
40002010009	40002010	.		y		
40002011001	40002011	Walipoingia				
40002011002	40002011	ndani				
40002011003	40002011	ya				
40002011004	40002011	ile				
40002011005	40002011	nyumba	y			
40002011006	40002011	,		y		
40002011007	40002011	wakamwona				
40002011008	40002011	mtoto				
40002011009	40002011	pamoja				
40002011010	40002011	na				
40002011011	40002011	Maria				
40002011012	40002011	mama				
40002011013	40002011	yake	y			
40002011014	40002011	,		y		
40002011015	40002011	wakamsujudu				
40002011016	40002011	na				
40002011017	40002011	kumwabudu				
40002011018	40002011	yule				
40002011019	40002011	mtoto				
40002011020	40002011	Yesu	y			
40002011021	40002011	.		y		
40002011022	40002011	Ndipo				
40002011023	40002011	wakafungua				
40002011024	40002011	hazina				
40002011025	40002011	zao	y			
40002011026	40002011	,		y		
40002011027	40002011	wakamtolea				
40002011028	40002011	zawadi				
40002011029	40002011	za				
40002011030	40002011	dhahabu	y			
40002011031	40002011	,		y		
40002011032	40002011	uvumba				
40002011033	40002011	na				
40002011034	40002011	manemane	y			
40002011035	40002011	.		y		
40002012001	40002012	Nao				
40002012002	40002012	wakiisha				
40002012003	40002012	kuonywa				
40002012004	40002012	katika				
40002012005	40002012	ndoto				
40002012006	40002012	wasirudi				
40002012007	40002012	kwa				
40002012008	40002012	Herode	y			
40002012009	40002012	,		y		
40002012010	40002012	wakarudi				
40002012011	40002012	kwenda				
40002012012	40002012	katika				
40002012013	40002012	nchi				
40002012014	40002012	yao				
40002012015	40002012	kwa				
40002012016	40002012	njia				
40002012017	40002012	nyingine	y			
40002012018	40002012	.		y		
40002013001	40002013	Walipokwisha				
40002013002	40002013	kwenda				
40002013003	40002013	zao	y			
40002013004	40002013	,		y		
40002013005	40002013	malaika				
40002013006	40002013	wa				
40002013007	40002013	Bwana				
40002013008	40002013	akamtokea				
40002013009	40002013	Yosefu				
40002013010	40002013	katika				
40002013011	40002013	ndoto				
40002013012	40002013	akamwambia	y			
40002013013	40002013	,		y		
40002013014	40002013	“	y	y		
40002013015	40002013	Ondoka	y			
40002013016	40002013	,		y		
40002013017	40002013	mchukue				
40002013018	40002013	mtoto				
40002013019	40002013	na				
40002013020	40002013	mama				
40002013021	40002013	yake				
40002013022	40002013	mkimbilie				
40002013023	40002013	Misri	y			
40002013024	40002013	.		y		
40002013025	40002013	Kaeni				
40002013026	40002013	huko				
40002013027	40002013	mpaka				
40002013028	40002013	nitakapowaambia	y			
40002013029	40002013	,		y		
40002013030	40002013	kwa				
40002013031	40002013	maana				
40002013032	40002013	Herode				
40002013033	40002013	anataka				
40002013034	40002013	kumtafuta				
40002013035	40002013	huyu				
40002013036	40002013	mtoto				
40002013037	40002013	ili				
40002013038	40002013	amuue	y			
40002013039	40002013	.	y	y		
40002013040	40002013	”		y		
40002014001	40002014	Kisha				
40002014002	40002014	Yosefu				
40002014003	40002014	akaondoka	y			
40002014004	40002014	,		y		
40002014005	40002014	akamchukua				
40002014006	40002014	mtoto				
40002014007	40002014	pamoja				
40002014008	40002014	na				
40002014009	40002014	mama				
40002014010	40002014	yake				
40002014011	40002014	wakati				
40002014012	40002014	wa				
40002014013	40002014	usiku	y			
40002014014	40002014	,		y		
40002014015	40002014	nao				
40002014016	40002014	wakaenda				
40002014017	40002014	Misri				
40002015001	40002015	ambako				
40002015002	40002015	walikaa				
40002015003	40002015	mpaka				
40002015004	40002015	Herode				
40002015005	40002015	alipofariki	y			
40002015006	40002015	.		y		
40002015007	40002015	Hili				
40002015008	40002015	lilifanyika				
40002015009	40002015	ili				
40002015010	40002015	litimie				
40002015011	40002015	lile				
40002015012	40002015	lililonenwa				
40002015013	40002015	na				
40002015014	40002015	Bwana				
40002015015	40002015	kwa				
40002015016	40002015	kinywa				
40002015017	40002015	cha				
40002015018	40002015	nabii				
40002015019	40002015	kusema	y			
40002015020	40002015	:		y		
40002015021	40002015	“	y	y		
40002015022	40002015	Nilimwita				
40002015023	40002015	mwanangu				
40002015024	40002015	kutoka				
40002015025	40002015	Misri	y			
40002015026	40002015	.	y	y		
40002015027	40002015	”		y		
40002016001	40002016	Herode				
40002016002	40002016	alipongʼamua				
40002016003	40002016	kwamba				
40002016004	40002016	wale				
40002016005	40002016	wataalamu				
40002016006	40002016	wa				
40002016007	40002016	nyota				
40002016008	40002016	wamemshinda				
40002016009	40002016	kwa				
40002016010	40002016	akili	y			
40002016011	40002016	,		y		
40002016012	40002016	alikasirika				
40002016013	40002016	sana	y			
40002016014	40002016	,		y		
40002016015	40002016	naye				
40002016016	40002016	akatoa				
40002016017	40002016	amri				
40002016018	40002016	ya				
40002016019	40002016	kuwaua				
40002016020	40002016	watoto				
40002016021	40002016	wote				
40002016022	40002016	wa				
40002016023	40002016	kiume				
40002016024	40002016	wenye				
40002016025	40002016	umri				
40002016026	40002016	wa				
40002016027	40002016	miaka				
40002016028	40002016	miwili				
40002016029	40002016	kurudi				
40002016030	40002016	chini				
40002016031	40002016	katika				
40002016032	40002016	mji				
40002016033	40002016	wa				
40002016034	40002016	Bethlehemu				
40002016035	40002016	na				
40002016036	40002016	sehemu				
40002016037	40002016	zote				
40002016038	40002016	za				
40002016039	40002016	jirani	y			
40002016040	40002016	,		y		
40002016041	40002016	kufuatana				
40002016042	40002016	na				
40002016043	40002016	ule				
40002016044	40002016	muda				
40002016045	40002016	alioambiwa				
40002016046	40002016	na				
40002016047	40002016	wale				
40002016048	40002016	wataalamu				
40002016049	40002016	wa				
40002016050	40002016	nyota	y			
40002016051	40002016	.		y		
40002017001	40002017	Ndipo				
40002017002	40002017	lilipotimia				
40002017003	40002017	neno				
40002017004	40002017	lililonenwa				
40002017005	40002017	na				
40002017006	40002017	nabii				
40002017007	40002017	Yeremia	y			
40002017008	40002017	.		y		
40002018001	40002018	“	y	y		
40002018002	40002018	Sauti				
40002018003	40002018	ilisikika				
40002018004	40002018	huko				
40002018005	40002018	Rama	y			
40002018006	40002018	,		y		
40002018007	40002018	maombolezo				
40002018008	40002018	na				
40002018009	40002018	kilio				
40002018010	40002018	kikubwa	y			
40002018011	40002018	,		y		
40002018012	40002018	Raheli				
40002018013	40002018	akilia				
40002018014	40002018	kwa				
40002018015	40002018	ajili				
40002018016	40002018	ya				
40002018017	40002018	wanawe	y			
40002018018	40002018	,		y		
40002018019	40002018	akikataa				
40002018020	40002018	kufarijiwa	y			
40002018021	40002018	,		y		
40002018022	40002018	kwa				
40002018023	40002018	sababu				
40002018024	40002018	hawako				
40002018025	40002018	tena	y			
40002018026	40002018	.	y	y		
40002018027	40002018	”		y		
40002019001	40002019	Baada				
40002019002	40002019	ya				
40002019003	40002019	Herode				
40002019004	40002019	kufa	y			
40002019005	40002019	,		y		
40002019006	40002019	malaika				
40002019007	40002019	wa				
40002019008	40002019	Bwana				
40002019009	40002019	akamtokea				
40002019010	40002019	Yosefu				
40002019011	40002019	katika				
40002019012	40002019	ndoto				
40002019013	40002019	huko				
40002019014	40002019	Misri				
40002020001	40002020	na				
40002020002	40002020	kusema	y			
