id	altId	text	transType	isPunc	isPrimary
40001017015	generations-2	generations	k	False	True
40001017016	,-2	,		False	False
40001017017	and-1	and	k	False	True
40001017018	from-2	from	k	False	True
40001017019	David-2	David	k	False	True
40001017020	unto-2	unto	k	False	True
40001017021	the-2	the	k	False	True
40001017022	Babylonian-1	Babylonian	k	False	True
40001017023	removal-1	removal	k	False	True
40001017024	fourteen-2	fourteen	k	False	True
40001017025	generations-2	generations	k	False	True
40001017026	,-2	,		False	False
40001017027	and-2	and	k	False	True
40001017028	from-2	from	k	False	True
40001017029	the-2	the	k	False	True
40001017030	Babylonian-2	Babylonian	k	False	True
40001017031	removal-2	removal	k	False	True
40001017032	unto-2	unto	k	False	True
40001017033	the-2	the	k	False	True
40001017034	Christ-1	Christ	k	False	True
40001017035	,-2	,		False	False
40001017036	fourteen-2	fourteen	k	False	True
40001017037	generations-2	generations	k	False	True
40001017038	.-1	.		False	False
40001018001	And-1	And	k	False	True
40001018002	of-1	of	m	False	False
40001018003	Jesus-1	Jesus	k	False	True
40001018004	Christ-1	Christ	k	False	True
40001018005	,-1	,		False	False
40001018006	the-1	the	k	False	True
40001018007	birth-1	birth	k	False	True
40001018008	was-1	was	k	False	True
40001018009	thus-1	thus	k	False	True
40001018010	:-1	:		False	False
40001018011	For-1	For		False	False
40001018012	his-1	his	k	False	True
40001018013	mother-1	mother	k	False	True
40001018014	Mary-1	Mary	k	False	True
40001018015	having-1	having	m	False	False
40001018016	been-1	been	m	False	False
40001018017	betrothed-1	betrothed	k	False	True
40001018018	to-1	to	m	False	False
40001018019	Joseph-1	Joseph	k	False	True
40001018020	,-2	,		False	False
40001018021	before-1	before	k	False	True
40001018022	their-1	their	k	False	True
40001018023	coming-1	coming	k	False	True
40001018024	together-1	together	k	False	False
40001018025	she-1	she	m	False	False
40001018026	was-2	was	m	False	False
40001018027	found-1	found	k	False	True
40001018028	to-2	to	k	False	True
40001018029	have-1	have	m	False	False
40001018030	conceived-1	conceived	k	False	True
40001018031	from-1	from	k	False	True
40001018032	the-2	the		False	False
40001018033	Holy-1	Holy	k	False	True
40001018034	Spirit-1	Spirit	k	False	True
40001018035	,-2	,		False	False
40001019001	and-1	and	k	False	True
40001019002	Joseph-1	Joseph	k	False	True
40001019003	her-1	her	k	False	True
40001019004	husband-1	husband	k	False	True
40001019005	being-1	being	k	False	True
40001019006	righteous-1	righteous	k	False	True
40001019007	,-1	,		False	False
40001019008	and-2	and	k	False	True
40001019009	not-1	not	k	False	True
40001019010	willing-1	willing	k	False	True
40001019011	to-1	to	m	False	False
40001019012	make-1	make	k	False	True
40001019013	her-2	her	k	False	True
40001019014	an-1	an	k	False	False
40001019015	example-1	example	k	False	False
40001019016	,-2	,		False	False
40001019017	did-1	did	m	False	False
40001019018	wish-1	wish	k	False	True
40001019019	privately-1	privately	k	False	True
40001019020	to-2	to	m	False	False
40001019021	send-1	send	k	False	True
40001019022	her-2	her	k	False	True
40001019023	away-1	away	k	False	False
40001019024	.-1	.		False	False
40001020001	And-1	And	k	False	True
40001020002	on-1	on		False	False
40001020003	his-1	his	k	False	True
40001020004	thinking-1	thinking	k	False	True
40001020005	of-1	of		False	False
40001020006	these-1	these	k	False	True
40001020007	things-1	things	a	False	False
40001020008	,-1	,		False	False
40001020009	lo-1	lo	k	False	True
40001020010	,-2	,		False	False
40001020011	a-1	a	m	False	False
40001020012	messenger-1	messenger	k	False	True
40001020013	of-2	of	m	False	False
40001020014	the-1	the		False	False
40001020015	Lord-1	Lord	k	False	True
40001020016	in-1	in	k	False	True
40001020017	a-2	a	m	False	False
40001020018	dream-1	dream	k	False	True
40001020019	appeared-1	appeared	k	False	True
40001020020	to-1	to	m	False	False
40001020021	him-1	him	k	False	True
40001020022	,-2	,		False	False
40001020023	saying-1	saying	k	False	True
40001020024	,-2	,		False	False
40001020025	‘-1	‘		False	False
40001020026	Joseph-1	Joseph	k	False	True
40001020027	,-2	,		False	False
40001020028	son-1	son	k	False	True
40001020029	of-2	of	m	False	False
40001020030	David-1	David	k	False	True
40001020031	,-2	,		False	False
40001020032	thou-1	thou	m	False	False
40001020033	mayest-1	mayest	m	False	False
40001020034	not-1	not	k	False	True
40001020035	fear-1	fear	k	False	True
40001020036	to-2	to	m	False	False
40001020037	receive-1	receive	k	False	True
40001020038	Mary-1	Mary	k	False	True
40001020039	thy-1	thy	k	False	True
40001020040	wife-1	wife	k	False	True
40001020041	,-2	,		False	False
40001020042	for-1	for	k	False	True
40001020043	that-1	that	k	False	True
40001020044	which-1	which	m	False	False
40001020045	in-2	in	k	False	True
40001020046	her-1	her	k	False	True
40001020047	was-1	was	m	False	False
40001020048	begotten-1	begotten	k	False	True
40001020049	[-1	[		False	False
40001020050	is-1	is	k	False	True
40001020051	]-1	]		False	False
40001020052	of-2	of	k	False	True
40001020053	the-2	the		False	False
40001020054	Holy-1	Holy	k	False	True
40001020055	Spirit-1	Spirit	k	False	True
40001020056	,-2	,		False	False
40001021001	and-1	and	k	False	True
40001021002	she-1	she	m	False	False
40001021003	shall-1	shall	m	False	False
40001021004	bring-1	bring	k	False	True
40001021005	forth-1	forth	k	False	False
40001021006	a-1	a	m	False	False
40001021007	son-1	son	k	False	True
40001021008	,-1	,		False	False
40001021009	and-2	and	k	False	True
40001021010	thou-1	thou	m	False	False
40001021011	shalt-1	shalt	m	False	False
40001021012	call-1	call	k	False	True
40001021013	his-1	his	k	False	True
40001021014	name-1	name	k	False	True
40001021015	Jesus-1	Jesus	k	False	True
40001021016	,-2	,		False	False
40001021017	for-1	for	k	False	True
40001021018	he-1	he	k	False	True
40001021019	shall-2	shall	m	False	False
40001021020	save-1	save	k	False	True
40001021021	his-2	his	k	False	True
40001021022	people-1	people	k	False	True
40001021023	from-1	from	k	False	True
40001021024	their-1	their	k	False	True
40001021025	sins-1	sins	k	False	True
40001021026	.-1	.		False	False
40001021027	’-1	’		False	False
40001022001	And-1	And	k	False	True
40001022002	all-1	all	k	False	True
40001022003	this-1	this	k	False	True
40001022004	hath-1	hath	m	False	False
40001022005	come-1	come	k	False	True
40001022006	to-1	to	k	False	False
40001022007	pass-1	pass	k	False	False
40001022008	,-1	,		False	False
40001022009	that-1	that	k	False	True
40001022010	it-1	it	m	False	False
40001022011	may-1	may	m	False	False
40001022012	be-1	be	m	False	False
40001022013	fulfilled-1	fulfilled	k	False	True
40001022014	that-2	that	m	False	False
40001022015	was-1	was	m	False	False
40001022016	spoken-1	spoken	k	False	True
40001022017	by-1	by	k	False	True
40001022018	the-1	the		False	False
40001022019	Lord-1	Lord	k	False	True
40001022020	through-1	through	k	False	True
40001022021	the-2	the	k	False	True
40001022022	prophet-1	prophet	k	False	True
40001022023	,-2	,		False	False
40001022024	saying-1	saying	k	False	True
40001022025	,-2	,		False	False
40001023001	‘-1	‘		False	False
40001023002	Lo-1	Lo	k	False	True
40001023003	,-1	,		False	False
40001023004	the-1	the	k	False	True
40001023005	virgin-1	virgin	k	False	True
40001023006	shall-1	shall	m	False	False
40001023007	conceive-1	conceive	k	False	True
40001023008	,-2	,		False	False
40001023009	and-1	and	k	False	True
40001023010	she-1	she	m	False	False
40001023011	shall-2	shall	m	False	False
40001023012	bring-1	bring	k	False	True
40001023013	forth-1	forth	k	False	False
40001023014	a-1	a	m	False	False
40001023015	son-1	son	k	False	True
40001023016	,-2	,		False	False
40001023017	and-2	and	k	False	True
40001023018	they-1	they	m	False	False
40001023019	shall-2	shall	m	False	False
40001023020	call-1	call	k	False	True
40001023021	his-1	his	k	False	True
40001023022	name-1	name	k	False	True
40001023023	Emmanuel-1	Emmanuel	k	False	True
40001023024	,-2	,		False	False
40001023025	’-1	’		False	False
40001023026	which-1	which	k	False	True
40001023027	is-1	is	k	False	True
40001023028	,-2	,		False	False
40001023029	being-1	being	m	False	False
40001023030	interpreted-1	interpreted	k	False	True
40001023031	‘-2	‘		False	False
40001023032	With-1	With	k	False	True
40001023033	us-1	us	k	False	True
40001023034	[-1	[		False	False
40001023035	he-1	he		False	False
40001023036	is-2	is		False	False
40001023037	]-1	]		False	False
40001023038	God-1	God	k	False	True
40001023039	.-1	.		False	False
40001023040	’-2	’		False	False
40001024001	And-1	And	k	False	True
40001024002	Joseph-1	Joseph	k	False	True
40001024003	,-1	,		False	False
40001024004	having-1	having	m	False	False
40001024005	risen-1	risen	k	False	True
40001024006	from-1	from	k	False	True
40001024007	the-1	the	k	False	True
40001024008	sleep-1	sleep	k	False	True
40001024009	,-2	,		False	False
40001024010	did-1	did	k	False	True
40001024011	as-1	as	k	False	True
40001024012	the-2	the	k	False	True
40001024013	messenger-1	messenger	k	False	True
40001024014	of-1	of	m	False	False
40001024015	the-2	the		False	False
40001024016	Lord-1	Lord	k	False	True
40001024017	directed-1	directed	k	False	True
40001024018	him-1	him	k	False	True
40001024019	,-2	,		False	False
40001024020	and-1	and	k	False	True
40001024021	received-1	received	k	False	True
40001024022	his-1	his	k	False	True
40001024023	wife-1	wife	k	False	True
40001024024	,-2	,		False	False
40001025001	and-1	and	k	False	True
40001025002	did-1	did	m	False	False
40001025003	not-1	not	k	False	True
40001025004	know-1	know	k	False	True
40001025005	her-1	her	k	False	True
40001025006	till-1	till	k	False	True
40001025007	she-1	she	m	False	False
40001025008	brought-1	brought	k	False	True
40001025009	forth-1	forth	k	False	False
40001025010	her-2	her		False	False
40001025011	son-1	son	k	False	True
40001025012	—-1	—		False	False
40001025013	the-1	the		False	False
40001025014	first-born-1	first-born		False	False
40001025015	,-1	,		False	False
40001025016	and-2	and	k	False	True
40001025017	he-1	he	m	False	False
40001025018	called-1	called	k	False	True
40001025019	his-1	his	k	False	True
40001025020	name-1	name	k	False	True
40001025021	Jesus-1	Jesus	k	False	True
40001025022	.-1	.		False	False
40002001001	And-1	And	k	False	True
40002001002	Jesus-1	Jesus	k	False	True
40002001003	having-1	having	m	False	False
40002001004	been-1	been	m	False	False
40002001005	born-1	born	k	False	True
40002001006	in-1	in	k	False	True
40002001007	Beth-Lehem-1	Beth-Lehem	k	False	True
40002001008	of-1	of	m	False	False
40002001009	Judea-1	Judea	k	False	True
40002001010	,-1	,		False	False
40002001011	in-2	in	k	False	True
40002001012	the-1	the		False	False
40002001013	days-1	days	k	False	True
40002001014	of-2	of	m	False	False
40002001015	Herod-1	Herod	k	False	True
40002001016	the-2	the	k	False	True
40002001017	king-1	king	k	False	True
40002001018	,-2	,		False	False
40002001019	lo-1	lo	k	False	True
40002001020	,-2	,		False	False
40002001021	mages-1	mages	k	False	True
40002001022	from-1	from	k	False	True
40002001023	the-2	the		False	False
40002001024	east-1	east	k	False	True
40002001025	came-1	came	k	False	True
40002001026	to-1	to	k	False	True
40002001027	Jerusalem-1	Jerusalem	k	False	True
40002001028	,-2	,		False	False
40002002001	saying-1	saying	k	False	True
40002002002	,-1	,		False	False
40002002003	‘-1	‘		False	False
40002002004	Where-1	Where	k	False	True
40002002005	is-1	is	k	False	True
40002002006	he-1	he	k	False	True
40002002007	who-1	who	m	False	False
40002002008	was-1	was	m	False	False
40002002009	born-1	born	k	False	True
40002002010	king-1	king	k	False	True
40002002011	of-1	of	m	False	False
40002002012	the-1	the	k	False	True
40002002013	Jews-1	Jews	k	False	True
40002002014	?-1	?		False	False
40002002015	for-1	for	k	False	True
40002002016	we-1	we	m	False	False
40002002017	saw-1	saw	k	False	True
40002002018	his-1	his	k	False	True
40002002019	star-1	star	k	False	True
40002002020	in-1	in	k	False	True
40002002021	the-2	the	k	False	True
40002002022	east-1	east	k	False	True
40002002023	,-2	,		False	False
40002002024	and-1	and	k	False	True
40002002025	we-2	we	m	False	False
40002002026	came-1	came	k	False	True
40002002027	to-1	to	m	False	False
40002002028	bow-1	bow	k	False	True
40002002029	to-2	to	m	False	False
40002002030	him-1	him	k	False	True
40002002031	.-1	.		False	False
40002002032	’-1	’		False	False
40002003001	And-1	And	k	False	True
40002003002	Herod-1	Herod	k	False	True
40002003003	the-1	the	k	False	True
40002003004	king-1	king	k	False	True
40002003005	having-1	having	m	False	False
40002003006	heard-1	heard	k	False	True
40002003007	,-1	,		False	False
40002003008	was-1	was	m	False	False
40002003009	stirred-1	stirred	k	False	True
40002003010	,-2	,		False	False
40002003011	and-1	and	k	False	True
40002003012	all-1	all	k	False	True
40002003013	Jerusalem-1	Jerusalem	k	False	True
40002003014	with-1	with	k	False	True
40002003015	him-1	him	k	False	True
40002003016	,-2	,		False	False
40002004001	and-1	and	k	False	True
40002004002	having-1	having	m	False	False
40002004003	gathered-1	gathered	k	False	True
40002004004	all-1	all	k	False	True
40002004005	the-1	the	k	False	True
40002004006	chief-1	chief	k	False	True
40002004007	priests-1	priests	k	False	False
40002004008	and-2	and	k	False	True
40002004009	scribes-1	scribes	k	False	True
40002004010	of-1	of	m	False	False
40002004011	the-2	the	k	False	True
40002004012	people-1	people	k	False	True
40002004013	,-1	,		False	False
40002004014	he-1	he	m	False	False
40002004015	was-1	was	m	False	False
40002004016	inquiring-1	inquiring	k	False	True
40002004017	from-1	from	k	False	True
40002004018	them-1	them	k	False	True
40002004019	where-1	where	k	False	True
40002004020	the-2	the	k	False	True
40002004021	Christ-1	Christ	k	False	True
40002004022	is-1	is	m	False	False
40002004023	born-1	born	k	False	True
40002004024	.-1	.		False	False
40002005001	And-1	And	k	False	True
40002005002	they-1	they	k	False	True
40002005003	said-1	said	k	False	True
40002005004	to-1	to	m	False	False
40002005005	him-1	him	k	False	True
40002005006	,-1	,		False	False
40002005007	‘-1	‘		False	False
40002005008	In-1	In	k	False	True
40002005009	Beth-Lehem-1	Beth-Lehem	k	False	True
40002005010	of-1	of	m	False	False
40002005011	Judea-1	Judea	k	False	True
40002005012	,-2	,		False	False
40002005013	for-1	for	k	False	True
40002005014	thus-1	thus	k	False	True
40002005015	it-1	it	m	False	False
40002005016	hath-1	hath	m	False	False
40002005017	been-1	been	m	False	False
40002005018	written-1	written	k	False	True
40002005019	through-1	through	k	False	True
40002005020	the-1	the	k	False	True
40002005021	prophet-1	prophet	k	False	True
40002005022	,-2	,		False	False
40002006001	And-1	And	k	False	True
40002006002	thou-1	thou	k	False	True
40002006003	,-1	,		False	False
40002006004	Beth-Lehem-1	Beth-Lehem	k	False	True
40002006005	,-2	,		False	False
40002006006	the-1	the		False	False
40002006007	land-1	land	k	False	True
40002006008	of-1	of	m	False	False
40002006009	Judah-1	Judah	k	False	True
40002006010	,-2	,		False	False
40002006011	thou-2	thou	m	False	False
40002006012	art-1	art	k	False	True
40002006013	by-1	by	k	False	False
40002006014	no-1	no	k	False	True
40002006015	means-1	means	k	False	False
40002006016	the-2	the		False	False
40002006017	least-1	least	k	False	True
40002006018	among-1	among	k	False	True
40002006019	the-2	the	k	False	True
40002006020	leaders-1	leaders	k	False	True
40002006021	of-2	of	m	False	False
40002006022	Judah-2	Judah	k	False	True
40002006023	,-2	,		False	False
40002006024	for-1	for	k	False	True
40002006025	out-1	out	k	False	True
40002006026	of-2	of	k	False	False
40002006027	thee-1	thee	k	False	True
40002006028	shall-1	shall	m	False	False
40002006029	come-1	come	k	False	True
40002006030	one-1	one	m	False	False
40002006031	leading-1	leading	k	False	True
40002006032	,-2	,		False	False
40002006033	who-1	who	k	False	True
40002006034	shall-2	shall	m	False	False
40002006035	feed-1	feed	k	False	True
40002006036	My-1	My	k	False	True
40002006037	people-1	people	k	False	True
40002006038	Israel-1	Israel	k	False	True
40002006039	.-1	.		False	False
40002006040	’-1	’		False	False
40002007001	Then-1	Then	k	False	True
40002007002	Herod-1	Herod	k	False	True
40002007003	,-1	,		False	False
40002007004	privately-1	privately	k	False	True
40002007005	having-1	having	m	False	False
40002007006	called-1	called	k	False	True
40002007007	the-1	the	k	False	True
40002007008	mages-1	mages	k	False	True
40002007009	,-2	,		False	False
40002007010	did-1	did	m	False	False
40002007011	inquire-1	inquire	k	False	True
40002007012	exactly-1	exactly	k	False	False
40002007013	from-1	from	k	False	True
40002007014	them-1	them	k	False	True
40002007015	the-2	the	k	False	True
40002007016	time-1	time	k	False	True
40002007017	of-1	of	m	False	False
40002007018	the-2	the	k	False	True
40002007019	appearing-1	appearing	k	False	True
40002007020	star-1	star	k	False	True
40002007021	,-2	,		False	False
40002008001	and-1	and	k	False	True
40002008002	having-1	having	m	False	False
40002008003	sent-1	sent	k	False	True
40002008004	them-1	them	k	False	True
40002008005	to-1	to	k	False	True
40002008006	Beth-Lehem-1	Beth-Lehem	k	False	True
40002008007	,-1	,		False	False
40002008008	he-1	he	m	False	False
40002008009	said-1	said	k	False	True
40002008010	,-2	,		False	False
40002008011	‘-1	‘		False	False
40002008012	Having-1	Having	m	False	False
40002008013	gone-1	gone	k	False	True
40002008014	—-1	—		False	False
40002008015	inquire-1	inquire	k	False	True
40002008016	ye-1	ye	m	False	False
40002008017	exactly-1	exactly	k	False	True
40002008018	for-1	for	k	False	True
40002008019	the-1	the	k	False	True
40002008020	child-1	child	k	False	True
40002008021	,-2	,		False	False
40002008022	and-2	and	k	False	True
40002008023	whenever-1	whenever	k	False	True
40002008024	ye-2	ye	m	False	False
40002008025	may-1	may	m	False	False
40002008026	have-1	have	m	False	False
40002008027	found-1	found	k	False	True
40002008028	,-2	,		False	False
