id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end	required
40001017025	40001017	,		y			n
40001017026	40001017	dan					y
40001017027	40001017	empat					y
40001017028	40001017	belas					y
40001017029	40001017	angkatan					y
40001017030	40001017	dari					y
40001017031	40001017	masa					y
40001017032	40001017	pembuangan					y
40001017033	40001017	di					y
40001017034	40001017	Babel					y
40001017035	40001017	sampai					y
40001017036	40001017	Mesias	y				y
40001017037	40001017	.		y			n
40001018001	40001018	Beginilah					y
40001018002	40001018	cerita					y
40001018003	40001018	kelahiran					y
40001018004	40001018	Yesus	y				y
40001018005	40001018	,		y			n
40001018006	40001018	Sang					y
40001018007	40001018	Mesias	y				y
40001018008	40001018	.		y			n
40001018009	40001018	Pada					y
40001018010	40001018	waktu					y
40001018011	40001018	itu					y
40001018012	40001018	Maria	y				y
40001018013	40001018	,		y			n
40001018014	40001018	ibu-Nya	y				y
40001018015	40001018	,		y			n
40001018016	40001018	telah					y
40001018017	40001018	bertunangan					y
40001018018	40001018	dengan					y
40001018019	40001018	Yusuf	y				y
40001018020	40001018	.		y			n
40001018021	40001018	Namun	y				y
40001018022	40001018	,		y			n
40001018023	40001018	sebelum					y
40001018024	40001018	mereka					y
40001018025	40001018	hidup					y
40001018026	40001018	sebagai					y
40001018027	40001018	suami					y
40001018028	40001018	istri	y				y
40001018029	40001018	,		y			n
40001018030	40001018	Maria					y
40001018031	40001018	mengandung	y				y
40001018032	40001018	.		y			n
40001018033	40001018	Hal					y
40001018034	40001018	itu					y
40001018035	40001018	terjadi					y
40001018036	40001018	melalui					y
40001018037	40001018	Roh					y
40001018038	40001018	Kudus	y				y
40001018039	40001018	.		y			n
40001019001	40001019	Yusuf					y
40001019002	40001019	adalah					y
40001019003	40001019	orang					y
40001019004	40001019	yang					y
40001019005	40001019	menaati					y
40001019006	40001019	Hukum					y
40001019007	40001019	Musa	y				y
40001019008	40001019	,		y			n
40001019009	40001019	tetapi					y
40001019010	40001019	dia					y
40001019011	40001019	tidak					y
40001019012	40001019	mau					y
40001019013	40001019	mencemarkan					y
40001019014	40001019	nama					y
40001019015	40001019	Maria					y
40001019016	40001019	di					y
40001019017	40001019	mata					y
40001019018	40001019	masyarakat	y				y
40001019019	40001019	.		y			n
40001019020	40001019	Jadi					y
40001019021	40001019	dia					y
40001019022	40001019	bermaksud					y
40001019023	40001019	memutuskan					y
40001019024	40001019	pertunangannya					y
40001019025	40001019	secara					y
40001019026	40001019	diam-diam	y				y
40001019027	40001019	.		y			n
40001020001	40001020	Sementara					y
40001020002	40001020	dia					y
40001020003	40001020	mempertimbangkan					y
40001020004	40001020	hal					y
40001020005	40001020	itu	y				y
40001020006	40001020	,		y			n
40001020007	40001020	malaikat					y
40001020008	40001020	Tuhan					y
40001020009	40001020	menampakkan					y
40001020010	40001020	diri					y
40001020011	40001020	dalam					y
40001020012	40001020	mimpinya					y
40001020013	40001020	dan					y
40001020014	40001020	berkata	y				y
40001020015	40001020	,		y			n
40001020016	40001020	“	y	y			n
40001020017	40001020	Yusuf	y				y
40001020018	40001020	,		y			n
40001020019	40001020	keturunan					y
40001020020	40001020	Daud	y				y
40001020021	40001020	,		y			n
40001020022	40001020	janganlah					y
40001020023	40001020	ragu					y
40001020024	40001020	untuk					y
40001020025	40001020	memperistri					y
40001020026	40001020	Maria					y
40001020027	40001020	karena					y
40001020028	40001020	Anak					y
40001020029	40001020	yang					y
40001020030	40001020	dikandungnya					y
40001020031	40001020	berasal					y
40001020032	40001020	dari					y
40001020033	40001020	Roh					y
40001020034	40001020	Kudus	y				y
40001020035	40001020	.		y			n
40001021001	40001021	Maria					y
40001021002	40001021	akan					y
40001021003	40001021	melahirkan					y
40001021004	40001021	seorang					y
40001021005	40001021	anak					y
40001021006	40001021	laki-laki	y				y
40001021007	40001021	.		y			n
40001021008	40001021	Kamu					y
40001021009	40001021	harus					y
40001021010	40001021	menamai-Nya					y
40001021011	40001021	Yesus					y
40001021012	40001021	karena					y
40001021013	40001021	Dia					y
40001021014	40001021	akan					y
40001021015	40001021	menyelamatkan					y
40001021016	40001021	umat-Nya					y
40001021017	40001021	dari					y
40001021018	40001021	dosa					y
40001021019	40001021	mereka	y				y
40001021020	40001021	.	y	y			n
40001021021	40001021	”		y			n
40001022001	40001022	Semua					y
40001022002	40001022	itu					y
40001022003	40001022	terjadi					y
40001022004	40001022	supaya					y
40001022005	40001022	ditepati					y
40001022006	40001022	apa					y
40001022007	40001022	yang					y
40001022008	40001022	dikatakan					y
40001022009	40001022	Tuhan					y
40001022010	40001022	melalui					y
40001022011	40001022	Nabi					y
40001022012	40001022	Yesaya	y				y
40001022013	40001022	,		y			n
40001023001	40001023	“	y	y			n
40001023002	40001023	Dengarlah	y				y
40001023003	40001023	!		y			n
40001023004	40001023	Anak					y
40001023005	40001023	perawan					y
40001023006	40001023	itu					y
40001023007	40001023	akan					y
40001023008	40001023	mengandung	y				y
40001023009	40001023	!		y			n
40001023010	40001023	Dia					y
40001023011	40001023	akan					y
40001023012	40001023	melahirkan					y
40001023013	40001023	seorang					y
40001023014	40001023	anak					y
40001023015	40001023	laki-laki	y				y
40001023016	40001023	,		y			n
40001023017	40001023	dan					y
40001023018	40001023	Anak					y
40001023019	40001023	itu					y
40001023020	40001023	akan					y
40001023021	40001023	dinamai					y
40001023022	40001023	Imanuel	y				y
40001023023	40001023	,	y	y			n
40001023024	40001023	”		y			n
40001023025	40001023	yang					y
40001023026	40001023	berarti					y
40001023027	40001023	Allah					y
40001023028	40001023	bersama					y
40001023029	40001023	kita	y				y
40001023030	40001023	.		y			n
40001024001	40001024	Setelah					y
40001024002	40001024	bangun					y
40001024003	40001024	dari					y
40001024004	40001024	tidurnya	y				y
40001024005	40001024	,		y			n
40001024006	40001024	Yusuf					y
40001024007	40001024	melaksanakan					y
40001024008	40001024	perintah					y
40001024009	40001024	malaikat					y
40001024010	40001024	Tuhan	y				y
40001024011	40001024	.		y			n
40001024012	40001024	Dia					y
40001024013	40001024	memperistri					y
40001024014	40001024	Maria	y				y
40001024015	40001024	,		y			n
40001025001	40001025	tetapi					y
40001025002	40001025	tidak					y
40001025003	40001025	bersetubuh					y
40001025004	40001025	dengannya					y
40001025005	40001025	sampai					y
40001025006	40001025	Maria					y
40001025007	40001025	melahirkan					y
40001025008	40001025	seorang					y
40001025009	40001025	anak					y
40001025010	40001025	laki-laki	y				y
40001025011	40001025	.		y			n
40001025012	40001025	Yusuf					y
40001025013	40001025	menamai					y
40001025014	40001025	Anak					y
40001025015	40001025	itu					y
40001025016	40001025	Yesus	y				y
40001025017	40001025	.		y			n
40002001001	40002001	Yesus					y
40002001002	40002001	dilahirkan					y
40002001003	40002001	di					y
40002001004	40002001	Kota					y
40002001005	40002001	Betlehem	y				y
40002001006	40002001	,		y			n
40002001007	40002001	Provinsi					y
40002001008	40002001	Yudea	y				y
40002001009	40002001	,		y			n
40002001010	40002001	pada					y
40002001011	40002001	masa					y
40002001012	40002001	pemerintahan					y
40002001013	40002001	Raja					y
40002001014	40002001	Herodes					y
40002001015	40002001	Agung	y				y
40002001016	40002001	.		y			n
40002001017	40002001	Setelah					y
40002001018	40002001	kelahiran-Nya	y				y
40002001019	40002001	,		y			n
40002001020	40002001	beberapa					y
40002001021	40002001	ahli					y
40002001022	40002001	perbintangan					y
40002001023	40002001	dari					y
40002001024	40002001	negeri					y
40002001025	40002001	di					y
40002001026	40002001	Timur					y
40002001027	40002001	datang					y
40002001028	40002001	ke					y
40002001029	40002001	Yerusalem	y				y
40002001030	40002001	.		y			n
40002002001	40002002	Mereka					y
40002002002	40002002	bertanya-tanya	y				y
40002002003	40002002	,		y			n
40002002004	40002002	“	y	y			n
40002002005	40002002	Di					y
40002002006	40002002	manakah					y
40002002007	40002002	Raja					y
40002002008	40002002	orang					y
40002002009	40002002	Yahudi					y
40002002010	40002002	yang					y
40002002011	40002002	baru					y
40002002012	40002002	dilahirkan	y				y
40002002013	40002002	?		y			n
40002002014	40002002	Kami					y
40002002015	40002002	telah					y
40002002016	40002002	melihat					y
40002002017	40002002	bintang					y
40002002018	40002002	yang					y
40002002019	40002002	menyatakan					y
40002002020	40002002	kelahiran-Nya					y
40002002021	40002002	muncul					y
40002002022	40002002	di					y
40002002023	40002002	langit	y				y
40002002024	40002002	,		y			n
40002002025	40002002	dan					y
40002002026	40002002	kami					y
40002002027	40002002	datang					y
40002002028	40002002	untuk					y
40002002029	40002002	menyembah-Nya	y				y
40002002030	40002002	.	y	y			n
40002002031	40002002	”		y			n
40002003001	40002003	Mendengar					y
40002003002	40002003	pertanyaan					y
40002003003	40002003	mereka	y				y
40002003004	40002003	,		y			n
40002003005	40002003	hati					y
40002003006	40002003	Raja					y
40002003007	40002003	Herodes					y
40002003008	40002003	menjadi					y
40002003009	40002003	sangat					y
40002003010	40002003	gelisah	y				y
40002003011	40002003	,		y			n
40002003012	40002003	begitu					y
40002003013	40002003	juga					y
40002003014	40002003	semua					y
40002003015	40002003	orang					y
40002003016	40002003	di					y
40002003017	40002003	Yerusalem	y				y
40002003018	40002003	.		y			n
40002004001	40002004	Maka	y				y
40002004002	40002004	,		y			n
40002004003	40002004	Herodes					y
40002004004	40002004	mengadakan					y
40002004005	40002004	pertemuan					y
40002004006	40002004	dengan					y
40002004007	40002004	semua					y
40002004008	40002004	imam					y
40002004009	40002004	kepala					y
40002004010	40002004	dan					y
40002004011	40002004	ahli					y
40002004012	40002004	Taurat	y				y
40002004013	40002004	,		y			n
40002004014	40002004	dan					y
40002004015	40002004	meminta					y
40002004016	40002004	keterangan					y
40002004017	40002004	dari					y
40002004018	40002004	mereka	y				y
40002004019	40002004	,		y			n
40002004020	40002004	di					y
40002004021	40002004	mana					y
40002004022	40002004	Mesias					y
40002004023	40002004	akan					y
40002004024	40002004	dilahirkan	y				y
40002004025	40002004	.		y			n
40002005001	40002005	Mereka					y
40002005002	40002005	menjawab	y				y
40002005003	40002005	,		y			n
40002005004	40002005	“	y	y			n
40002005005	40002005	Di					y
40002005006	40002005	Kota					y
40002005007	40002005	Betlehem					y
40002005008	40002005	di					y
40002005009	40002005	Yudea	y				y
40002005010	40002005	,		y			n
40002005011	40002005	karena					y
40002005012	40002005	beginilah					y
40002005013	40002005	tertulis					y
40002005014	40002005	dalam					y
40002005015	40002005	kitab					y
40002005016	40002005	Nabi					y
40002005017	40002005	Mikha	y				y
40002005018	40002005	,		y			n
40002006001	40002006	‘	y	y			n
40002006002	40002006	Hai					y
40002006003	40002006	Betlehem	y				y
40002006004	40002006	,		y			n
40002006005	40002006	engkau					y
40002006006	40002006	bukanlah					y
40002006007	40002006	kota					y
40002006008	40002006	yang					y
40002006009	40002006	paling					y
40002006010	40002006	tidak					y
40002006011	40002006	penting					y
40002006012	40002006	di					y
40002006013	40002006	negeri					y
40002006014	40002006	Yehuda	y				y
40002006015	40002006	,		y			n
40002006016	40002006	karena					y
40002006017	40002006	darimu					y
40002006018	40002006	akan					y
40002006019	40002006	muncul					y
40002006020	40002006	seorang					y
40002006021	40002006	Penguasa	y				y
40002006022	40002006	,		y			n
40002006023	40002006	yang					y
40002006024	40002006	akan					y
40002006025	40002006	memimpin					y
40002006026	40002006	umat-Ku					y
40002006027	40002006	Israel	y				y
40002006028	40002006	.	y	y			n
40002006029	40002006	’	y	y			n
40002006030	40002006	”		y			n
40002007001	40002007	Sesudah					y
40002007002	40002007	itu					y
40002007003	40002007	Herodes					y
40002007004	40002007	diam-diam					y
40002007005	40002007	memanggil					y
40002007006	40002007	para					y
40002007007	40002007	ahli					y
40002007008	40002007	perbintangan					y
40002007009	40002007	itu					y
40002007010	40002007	dan					y
40002007011	40002007	menanyakan					y
40002007012	40002007	kapan					y
40002007013	40002007	tepatnya					y
40002007014	40002007	bintang					y
40002007015	40002007	itu					y
40002007016	40002007	muncul					y
40002007017	40002007	di					y
40002007018	40002007	langit	y				y
40002007019	40002007	.		y			n
40002008001	40002008	Kemudian					y
40002008002	40002008	dia					y
40002008003	40002008	berkata	y				y
40002008004	40002008	,		y			n
40002008005	40002008	“	y	y			n
40002008006	40002008	Pergilah					y
40002008007	40002008	ke					y
40002008008	40002008	Betlehem					y
40002008009	40002008	dan					y
40002008010	40002008	carilah					y
40002008011	40002008	Anak					y
40002008012	40002008	itu					y
40002008013	40002008	dengan					y
40002008014	40002008	cermat	y				y
40002008015	40002008	.		y			n
40002008016	40002008	Sesudah					y
40002008017	40002008	kalian					y
40002008018	40002008	menemukan-Nya	y				y
40002008019	40002008	,		y			n
40002008020	40002008	kembali					y
40002008021	40002008	dan					y
40002008022	40002008	beritahukanlah					y
40002008023	40002008	kepadaku	y				y
40002008024	40002008	,		y			n
40002008025	40002008	supaya					y
40002008026	40002008	aku					y
40002008027	40002008	juga					y
40002008028	40002008	dapat					y
40002008029	40002008	pergi					y
40002008030	40002008	menyembah					y
40002008031	40002008	Dia	y				y
40002008032	40002008	!	y	y			n
40002008033	40002008	”		y			n
40002009001	40002009	Setelah					y
40002009002	40002009	mendengar					y
40002009003	40002009	kata-kata					y
40002009004	40002009	raja					y
40002009005	40002009	itu	y				y
40002009006	40002009	,		y			n
40002009007	40002009	para					y
40002009008	40002009	ahli					y
40002009009	40002009	perbintangan					y
40002009010	40002009	itu					y
40002009011	40002009	melanjutkan					y
40002009012	40002009	perjalanan					y
40002009013	40002009	mereka	y				y
40002009014	40002009	.		y			n
40002009015	40002009	Bintang					y
40002009016	40002009	yang					y
40002009017	40002009	sudah					y
40002009018	40002009	mereka					y
40002009019	40002009	lihat					y
40002009020	40002009	itu					y
40002009021	40002009	membimbing					y
40002009022	40002009	mereka					y
40002009023	40002009	sampai					y
40002009024	40002009	ke					y
40002009025	40002009	Betlehem					y
40002009026	40002009	dan					y
40002009027	40002009	berhenti					y
40002009028	40002009	di					y
40002009029	40002009	atas					y
40002009030	40002009	tempat					y
40002009031	40002009	Anak					y
40002009032	40002009	itu					y
40002009033	40002009	berada	y				y
40002009034	40002009	.		y			n
40002010001	40002010	Mereka					y
40002010002	40002010	sangat					y
40002010003	40002010	gembira					y
40002010004	40002010	ketika					y
40002010005	40002010	melihat					y
40002010006	40002010	bintang					y
40002010007	40002010	itu					y
40002010008	40002010	lagi	y				y
40002010009	40002010	.		y			n
40002011001	40002011	Mereka					y
40002011002	40002011	masuk					y
40002011003	40002011	ke					y
40002011004	40002011	dalam					y
40002011005	40002011	rumah					y
40002011006	40002011	dan					y
40002011007	40002011	melihat					y
40002011008	40002011	Anak					y
40002011009	40002011	itu					y
40002011010	40002011	bersama					y
40002011011	40002011	Maria	y				y
40002011012	40002011	,		y			n
40002011013	40002011	ibu-Nya	y				y
40002011014	40002011	.		y			n
40002011015	40002011	Setelah					y
40002011016	40002011	bersujud					y
40002011017	40002011	menyembah-Nya					y
40002011018	40002011	sebagai					y
40002011019	40002011	Raja	y				y
40002011020	40002011	,		y			n
40002011021	40002011	mereka					y
40002011022	40002011	membuka					y
40002011023	40002011	peti					y
40002011024	40002011	harta					y
40002011025	40002011	mereka					y
40002011026	40002011	dan					y
40002011027	40002011	memberikan					y
40002011028	40002011	persembahan					y
40002011029	40002011	emas	y				y
40002011030	40002011	,		y			n
40002011031	40002011	kemenyan					y
40002011032	40002011	dan					y
40002011033	40002011	mur	y				y
40002011034	40002011	.		y			n
40002012001	40002012	Mereka					y
40002012002	40002012	pulang					y
40002012003	40002012	ke					y
40002012004	40002012	negerinya					y
40002012005	40002012	melalui					y
40002012006	40002012	jalan					y
40002012007	40002012	lain					y
40002012008	40002012	karena					y
40002012009	40002012	diperingatkan					y
40002012010	40002012	Allah					y
40002012011	40002012	dalam					y
40002012012	40002012	mimpi					y
40002012013	40002012	supaya					y
40002012014	40002012	tidak					y
40002012015	40002012	kembali					y
40002012016	40002012	kepada					y
40002012017	40002012	Herodes	y				y
40002012018	40002012	.		y			n
40002013001	40002013	Setelah					y
40002013002	40002013	para					y
40002013003	40002013	ahli					y
40002013004	40002013	perbintangan					y
40002013005	40002013	itu					y
40002013006	40002013	pergi	y				y
40002013007	40002013	,		y			n
40002013008	40002013	malaikat					y
40002013009	40002013	Tuhan					y
40002013010	40002013	menampakkan					y
40002013011	40002013	diri					y
40002013012	40002013	kepada					y
40002013013	40002013	Yusuf					y
40002013014	40002013	dalam					y
40002013015	40002013	mimpi					y
40002013016	40002013	dan					y
40002013017	40002013	berkata	y				y
40002013018	40002013	,		y			n
40002013019	40002013	“	y	y			n
40002013020	40002013	Bawalah					y
40002013021	40002013	Anak					y
40002013022	40002013	itu					y
40002013023	40002013	dan					y
40002013024	40002013	ibu-Nya	y				y
40002013025	40002013	,		y			n
40002013026	40002013	larilah					y
40002013027	40002013	ke					y
40002013028	40002013	Mesir					y
40002013029	40002013	karena					y
40002013030	40002013	Herodes					y
40002013031	40002013	akan					y
40002013032	40002013	mencari					y
40002013033	40002013	Anak					y
40002013034	40002013	itu					y
40002013035	40002013	untuk					y
40002013036	40002013	membunuh-Nya	y				y
40002013037	40002013	.		y			n
40002013038	40002013	Tinggallah					y
40002013039	40002013	di					y
40002013040	40002013	sana					y
40002013041	40002013	sampai					y
40002013042	40002013	aku					y
40002013043	40002013	menemuimu					y
40002013044	40002013	lagi	y				y
40002013045	40002013	.	y	y			n
40002013046	40002013	”		y			n
40002014001	40002014	Malam					y
40002014002	40002014	itu					y
40002014003	40002014	juga					y
40002014004	40002014	Yusuf					y
40002014005	40002014	mengungsi					y
40002014006	40002014	ke					y
40002014007	40002014	Mesir					y
40002014008	40002014	bersama					y
40002014009	40002014	Anak					y
40002014010	40002014	itu					y
40002014011	40002014	dan					y
40002014012	40002014	Maria	y				y
40002014013	40002014	.		y			n
40002015001	40002015	Mereka					y
40002015002	40002015	tinggal					y
40002015003	40002015	di					y
40002015004	40002015	sana					y
40002015005	40002015	sampai					y
40002015006	40002015	Herodes					y
40002015007	40002015	mati	y				y
40002015008	40002015	.		y			n
40002015009	40002015	Dengan					y
40002015010	40002015	demikian	y				y
40002015011	40002015	,		y			n
40002015012	40002015	terjadilah					y
40002015013	40002015	apa					y
40002015014	40002015	yang					y
40002015015	40002015	dikatakan					y
40002015016	40002015	Tuhan					y
40002015017	40002015	melalui					y
40002015018	40002015	Nabi					y
40002015019	40002015	Hosea	y				y
40002015020	40002015	,		y			n
40002015021	40002015	“	y	y			n
40002015022	40002015	Aku					y
40002015023	40002015	memanggil					y
40002015024	40002015	Anak-Ku					y
40002015025	40002015	keluar					y
40002015026	40002015	dari					y
40002015027	40002015	Mesir	y				y
40002015028	40002015	.	y	y			n
40002015029	40002015	”		y			n
40002016001	40002016	Saat					y
40002016002	40002016	menyadari					y
40002016003	40002016	bahwa					y
40002016004	40002016	para					y
40002016005	40002016	ahli					y
40002016006	40002016	perbintangan					y
40002016007	40002016	itu					y
40002016008	40002016	telah					y
40002016009	40002016	memperdayanya	y				y
40002016010	40002016	,		y			n
40002016011	40002016	Raja					y
40002016012	40002016	Herodes					y
40002016013	40002016	menjadi					y
40002016014	40002016	murka	y				y
40002016015	40002016	.		y			n
40002016016	40002016	Maka					y
40002016017	40002016	dia					y
40002016018	40002016	mengirim					y
40002016019	40002016	tentaranya					y
40002016020	40002016	untuk					y
40002016021	40002016	membunuh					y
40002016022	40002016	semua					y
40002016023	40002016	anak					y
40002016024	40002016	laki-laki					y
40002016025	40002016	yang					y
40002016026	40002016	berusia					y
40002016027	40002016	dua					y
40002016028	40002016	tahun					y
40002016029	40002016	ke					y
40002016030	40002016	bawah					y
40002016031	40002016	di					y
40002016032	40002016	Betlehem					y
40002016033	40002016	dan					y
40002016034	40002016	sekitarnya	y				y
40002016035	40002016	.		y			n
40002016036	40002016	Itu					y
40002016037	40002016	sesuai					y
40002016038	40002016	dengan					y
40002016039	40002016	waktu					y
40002016040	40002016	munculnya					y
40002016041	40002016	bintang					y
40002016042	40002016	yang					y
40002016043	40002016	diketahuinya					y
40002016044	40002016	dari					y
40002016045	40002016	para					y
40002016046	40002016	ahli					y
40002016047	40002016	perbintangan					y
40002016048	40002016	itu	y				y
40002016049	40002016	.		y			n
40002017001	40002017	Dengan					y
40002017002	40002017	demikian	y				y
40002017003	40002017	,		y			n
40002017004	40002017	terjadilah					y
40002017005	40002017	perkataan					y
40002017006	40002017	Allah					y
40002017007	40002017	melalui					y
40002017008	40002017	Nabi					y
40002017009	40002017	Yeremia	y				y
40002017010	40002017	,		y			n
40002018001	40002018	“	y	y			n
40002018002	40002018	Terdengarlah					y
40002018003	40002018	jeritan					y
40002018004	40002018	di					y
40002018005	40002018	Kota					y
40002018006	40002018	Rama					y
40002018007	40002018	tangisan					y
40002018008	40002018	dan					y
40002018009	40002018	ratapan					y
40002018010	40002018	pilu	y				y
40002018011	40002018	.		y			n
40002018012	40002018	Rahel					y
40002018013	40002018	menangisi					y
40002018014	40002018	anak-anaknya	y				y
40002018015	40002018	,		y			n
40002018016	40002018	hatinya					y
40002018017	40002018	tak					y
40002018018	40002018	terhiburkan	y				y
40002018019	40002018	,		y			n
40002018020	40002018	karena					y
40002018021	40002018	mereka					y
40002018022	40002018	sudah					y
40002018023	40002018	mati	y				y
40002018024	40002018	.	y	y			n
40002018025	40002018	”		y			n
40002019001	40002019	Sesudah					y
40002019002	40002019	Herodes					y
40002019003	40002019	mati	y				y
40002019004	40002019	,		y			n
40002019005	40002019	Yusuf					y
40002019006	40002019	bermimpi					y
