id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
08001005007	08001005	मर				
08001005008	08001005	गए	y			
08001005009	08001005	,		y		
08001005010	08001005	और				
08001005011	08001005	वह				
08001005012	08001005	स्त्री				
08001005013	08001005	अपने				
08001005014	08001005	दोनों				
08001005015	08001005	पुत्रों				
08001005016	08001005	और				
08001005017	08001005	पति				
08001005018	08001005	से				
08001005019	08001005	वंचित				
08001005020	08001005	हो				
08001005021	08001005	गई	y			
08001005022	08001005	।		y		
08001006001	08001006	तब				
08001006002	08001006	वह				
08001006003	08001006	मोआब				
08001006004	08001006	के				
08001006005	08001006	देश				
08001006006	08001006	से				
08001006007	08001006	अपनी				
08001006008	08001006	दोनों				
08001006009	08001006	बहुओं				
08001006010	08001006	समेत				
08001006011	08001006	लौट				
08001006012	08001006	जाने				
08001006013	08001006	को				
08001006014	08001006	चली				
08001006015	08001006	क्योंकि				
08001006016	08001006	उसने				
08001006017	08001006	सुना				
08001006018	08001006	था				
08001006019	08001006	कि				
08001006020	08001006	यहोवा				
08001006021	08001006	ने				
08001006022	08001006	अपनी				
08001006023	08001006	प्रजा				
08001006024	08001006	के				
08001006025	08001006	लोगों				
08001006026	08001006	की				
08001006027	08001006	सुधि				
08001006028	08001006	ले				
08001006029	08001006	के				
08001006030	08001006	उन्हें				
08001006031	08001006	भोजनवस्तु				
08001006032	08001006	दी				
08001006033	08001006	है	y			
08001006034	08001006	।		y		
08001007001	08001007	अतः				
08001007002	08001007	वह				
08001007003	08001007	अपनी				
08001007004	08001007	दोनों				
08001007005	08001007	बहुओं				
08001007006	08001007	समेत				
08001007007	08001007	उस				
08001007008	08001007	स्थान				
08001007009	08001007	से				
08001007010	08001007	जहाँ				
08001007011	08001007	रहती				
08001007012	08001007	थी				
08001007013	08001007	निकली	y			
08001007014	08001007	,		y		
08001007015	08001007	और				
08001007016	08001007	उन्होंने				
08001007017	08001007	यहूदा				
08001007018	08001007	देश				
08001007019	08001007	को				
08001007020	08001007	लौट				
08001007021	08001007	जाने				
08001007022	08001007	का				
08001007023	08001007	मार्ग				
08001007024	08001007	लिया	y			
08001007025	08001007	।		y		
08001008001	08001008	तब				
08001008002	08001008	नाओमी				
08001008003	08001008	ने				
08001008004	08001008	अपनी				
08001008005	08001008	दोनों				
08001008006	08001008	बहुओं				
08001008007	08001008	से				
08001008008	08001008	कहा	y			
08001008009	08001008	,		y		
08001008010	08001008	“	y	y		
08001008011	08001008	तुम				
08001008012	08001008	अपने-अपने				
08001008013	08001008	मायके				
08001008014	08001008	लौट				
08001008015	08001008	जाओ	y			
08001008016	08001008	।		y		
08001008017	08001008	और				
08001008018	08001008	जैसे				
08001008019	08001008	तुम				
08001008020	08001008	ने				
08001008021	08001008	उनसे				
08001008022	08001008	जो				
08001008023	08001008	मर				
08001008024	08001008	गए				
08001008025	08001008	हैं				
08001008026	08001008	और				
08001008027	08001008	मुझसे				
08001008028	08001008	भी				
08001008029	08001008	प्रीति				
08001008030	08001008	की				
08001008031	08001008	है	y			
08001008032	08001008	,		y		
08001008033	08001008	वैसे				
08001008034	08001008	ही				
08001008035	08001008	यहोवा				
08001008036	08001008	तुम				
08001008037	08001008	पर				
08001008038	08001008	कृपा				
08001008039	08001008	करे	y			
08001008040	08001008	।		y		
08001009001	08001009	यहोवा				
08001009002	08001009	ऐसा				
08001009003	08001009	करे				
08001009004	08001009	कि				
08001009005	08001009	तुम				
08001009006	08001009	फिर				
08001009007	08001009	अपने-अपने				
08001009008	08001009	पति				
08001009009	08001009	के				
08001009010	08001009	घर				
08001009011	08001009	में				
08001009012	08001009	विश्राम				
08001009013	08001009	पाओ	y			
08001009014	08001009	।	y	y		
08001009015	08001009	”		y		
08001009016	08001009	तब				
08001009017	08001009	नाओमी				
08001009018	08001009	ने				
08001009019	08001009	उनको				
08001009020	08001009	चूमा	y			
08001009021	08001009	,		y		
08001009022	08001009	और				
08001009023	08001009	वे				
08001009024	08001009	चिल्ला				
08001009025	08001009	चिल्लाकर				
08001009026	08001009	रोने				
08001009027	08001009	लगीं	y			
08001009028	08001009	,		y		
08001010001	08001010	पर				
08001010002	08001010	उन्होंने				
08001010003	08001010	उससे				
08001010004	08001010	कहा	y			
08001010005	08001010	,		y		
08001010006	08001010	“	y	y		
08001010007	08001010	किन्तु	y			
08001010008	08001010	,		y		
08001010009	08001010	हम				
08001010010	08001010	तेरे				
08001010011	08001010	संग				
08001010012	08001010	तेरे				
08001010013	08001010	लोगों				
08001010014	08001010	के				
08001010015	08001010	पास				
08001010016	08001010	चलेंगी	y			
08001010017	08001010	।	y	y		
08001010018	08001010	”		y		
08001011001	08001011	पर				
08001011002	08001011	नाओमी				
08001011003	08001011	ने				
08001011004	08001011	कहा	y			
08001011005	08001011	,		y		
08001011006	08001011	“	y	y		
08001011007	08001011	हे				
08001011008	08001011	मेरी				
08001011009	08001011	बेटियों	y			
08001011010	08001011	,		y		
08001011011	08001011	लौट				
08001011012	08001011	जाओ	y			
08001011013	08001011	,		y		
08001011014	08001011	तुम				
08001011015	08001011	क्यों				
08001011016	08001011	मेरे				
08001011017	08001011	संग				
08001011018	08001011	चलोगी	y			
08001011019	08001011	?		y		
08001011020	08001011	क्या				
08001011021	08001011	मेरी				
08001011022	08001011	कोख				
08001011023	08001011	में				
08001011024	08001011	और				
08001011025	08001011	पुत्र				
08001011026	08001011	हैं				
08001011027	08001011	जो				
08001011028	08001011	तुम्हारे				
08001011029	08001011	पति				
08001011030	08001011	हों	y			
08001011031	08001011	?		y		
08001012001	08001012	हे				
08001012002	08001012	मेरी				
08001012003	08001012	बेटियों	y			
08001012004	08001012	,		y		
08001012005	08001012	लौटकर				
08001012006	08001012	चली				
08001012007	08001012	जाओ	y			
08001012008	08001012	,		y		
08001012009	08001012	क्योंकि				
08001012010	08001012	मैं				
08001012011	08001012	पति				
08001012012	08001012	करने				
08001012013	08001012	को				
08001012014	08001012	बूढ़ी				
08001012015	08001012	हो				
08001012016	08001012	चुकी				
08001012017	08001012	हूँ	y			
08001012018	08001012	।		y		
08001012019	08001012	और				
08001012020	08001012	चाहे				
08001012021	08001012	मैं				
08001012022	08001012	कहती				
08001012023	08001012	भी	y			
08001012024	08001012	,		y		
08001012025	08001012	कि				
08001012026	08001012	मुझे				
08001012027	08001012	आशा				
08001012028	08001012	है	y			
08001012029	08001012	,		y		
08001012030	08001012	और				
08001012031	08001012	आज				
08001012032	08001012	की				
08001012033	08001012	रात				
08001012034	08001012	मेरा				
08001012035	08001012	पति				
08001012036	08001012	होता				
08001012037	08001012	भी	y			
08001012038	08001012	,		y		
08001012039	08001012	और				
08001012040	08001012	मेरे				
08001012041	08001012	पुत्र				
08001012042	08001012	भी				
08001012043	08001012	होते	y			
08001012044	08001012	,		y		
08001013001	08001013	तो				
08001013002	08001013	भी				
08001013003	08001013	क्या				
08001013004	08001013	तुम				
08001013005	08001013	उनके				
08001013006	08001013	सयाने				
08001013007	08001013	होने				
08001013008	08001013	तक				
08001013009	08001013	आशा				
08001013010	08001013	लगाए				
08001013011	08001013	ठहरी				
08001013012	08001013	रहतीं	y			
08001013013	08001013	?		y		
08001013014	08001013	क्या				
08001013015	08001013	तुम				
08001013016	08001013	उनके				
08001013017	08001013	निमित्त				
08001013018	08001013	पति				
08001013019	08001013	करने				
08001013020	08001013	से				
08001013021	08001013	रुकी				
08001013022	08001013	रहतीं	y			
08001013023	08001013	?		y		
08001013024	08001013	नहीं				
08001013025	08001013	मेरी				
08001013026	08001013	बेटियों	y			
08001013027	08001013	,		y		
08001013028	08001013	क्योंकि				
08001013029	08001013	मेरा				
08001013030	08001013	दुःख				
08001013031	08001013	तुम्हारे				
08001013032	08001013	दुःख				
08001013033	08001013	से				
08001013034	08001013	बहुत				
08001013035	08001013	बढ़कर				
08001013036	08001013	है	y			
08001013037	08001013	;		y		
08001013038	08001013	देखो	y			
08001013039	08001013	,		y		
08001013040	08001013	यहोवा				
08001013041	08001013	का				
08001013042	08001013	हाथ				
08001013043	08001013	मेरे				
08001013044	08001013	विरुद्ध				
08001013045	08001013	उठा				
08001013046	08001013	है	y			
08001013047	08001013	।	y	y		
08001013048	08001013	”		y		
08001014001	08001014	तब				
08001014002	08001014	वे				
08001014003	08001014	चिल्ला				
08001014004	08001014	चिल्लाकर				
08001014005	08001014	फिर				
08001014006	08001014	से				
08001014007	08001014	रोने				
08001014008	08001014	लगीं	y			
08001014009	08001014	।		y		
08001014010	08001014	तब				
08001014011	08001014	ओर्पा				
08001014012	08001014	ने				
08001014013	08001014	तो				
08001014014	08001014	अपनी				
08001014015	08001014	सास				
08001014016	08001014	को				
08001014017	08001014	चूमा	y			
08001014018	08001014	,		y		
08001014019	08001014	परन्तु				
08001014020	08001014	रूत				
08001014021	08001014	उससे				
08001014022	08001014	लिपटी				
08001014023	08001014	रही	y			
08001014024	08001014	।		y		
08001015001	08001015	तब				
08001015002	08001015	नाओमी				
08001015003	08001015	ने				
08001015004	08001015	कहा	y			
08001015005	08001015	,		y		
08001015006	08001015	“	y	y		
08001015007	08001015	देख	y			
08001015008	08001015	,		y		
08001015009	08001015	तेरी				
08001015010	08001015	जिठानी				
08001015011	08001015	तो				
08001015012	08001015	अपने				
08001015013	08001015	लोगों				
08001015014	08001015	और				
08001015015	08001015	अपने				
08001015016	08001015	देवता				
08001015017	08001015	के				
08001015018	08001015	पास				
08001015019	08001015	लौट				
08001015020	08001015	गई				
08001015021	08001015	है	y			
08001015022	08001015	;		y		
08001015023	08001015	इसलिए				
08001015024	08001015	तू				
08001015025	08001015	अपनी				
08001015026	08001015	जिठानी				
08001015027	08001015	के				
08001015028	08001015	पीछे				
08001015029	08001015	लौट				
08001015030	08001015	जा	y			
08001015031	08001015	।	y	y		
08001015032	08001015	”		y		
08001016001	08001016	पर				
08001016002	08001016	रूत				
08001016003	08001016	बोली	y			
08001016004	08001016	,		y		
08001016005	08001016	“	y	y		
08001016006	08001016	तू				
08001016007	08001016	मुझसे				
08001016008	08001016	यह				
08001016009	08001016	विनती				
08001016010	08001016	न				
08001016011	08001016	कर	y			
08001016012	08001016	,		y		
08001016013	08001016	कि				
08001016014	08001016	मुझे				
08001016015	08001016	त्याग				
08001016016	08001016	या				
08001016017	08001016	छोड़कर				
08001016018	08001016	लौट				
08001016019	08001016	जा	y			
08001016020	08001016	;		y		
08001016021	08001016	क्योंकि				
08001016022	08001016	जिधर				
08001016023	08001016	तू				
08001016024	08001016	जाएगी				
08001016025	08001016	उधर				
08001016026	08001016	मैं				
08001016027	08001016	भी				
08001016028	08001016	जाऊँगी	y			
08001016029	08001016	;		y		
08001016030	08001016	जिस				
08001016031	08001016	जगह				
08001016032	08001016	तू				
08001016033	08001016	टिके				
08001016034	08001016	वहाँ				
08001016035	08001016	मैं				
08001016036	08001016	भी				
08001016037	08001016	टिकूँगी	y			
08001016038	08001016	;		y		
08001016039	08001016	तेरे				
08001016040	08001016	लोग				
08001016041	08001016	मेरे				
08001016042	08001016	लोग				
08001016043	08001016	हैं	y			
08001016044	08001016	,		y		
08001016045	08001016	और				
08001016046	08001016	तेरा				
08001016047	08001016	परमेश्वर				
08001016048	08001016	मेरा				
08001016049	08001016	परमेश्वर				
08001016050	08001016	है	y			
08001016051	08001016	।		y		
08001017001	08001017	जहाँ				
08001017002	08001017	तू				
08001017003	08001017	मरेगी				
08001017004	08001017	वहाँ				
08001017005	08001017	मैं				
08001017006	08001017	भी				
08001017007	08001017	मरूँगी	y			
08001017008	08001017	,		y		
08001017009	08001017	और				
08001017010	08001017	वहीं				
08001017011	08001017	मुझे				
08001017012	08001017	मिट्टी				
08001017013	08001017	दी				
08001017014	08001017	जाएगी	y			
08001017015	08001017	।		y		
08001017016	08001017	यहोवा				
08001017017	08001017	मुझसे				
08001017018	08001017	वैसा				
08001017019	08001017	ही				
08001017020	08001017	वरन्				
08001017021	08001017	उससे				
08001017022	08001017	भी				
08001017023	08001017	अधिक				
08001017024	08001017	करे				
08001017025	08001017	यदि				
08001017026	08001017	मृत्यु				
08001017027	08001017	छोड़				
08001017028	08001017	और				
08001017029	08001017	किसी				
08001017030	08001017	कारण				
08001017031	08001017	मैं				
08001017032	08001017	तुझ				
08001017033	08001017	से				
08001017034	08001017	अलग				
08001017035	08001017	होऊँ	y			
08001017036	08001017	।	y	y		
08001017037	08001017	”		y		
08001018001	08001018	तब				
08001018002	08001018	नाओमी				
08001018003	08001018	ने				
08001018004	08001018	देखा				
08001018005	08001018	कि				
08001018006	08001018	वह				
08001018007	08001018	उसके				
08001018008	08001018	साथ				
08001018009	08001018	जाने				
08001018010	08001018	के				
08001018011	08001018	लिए				
08001018012	08001018	दृढ़				
08001018013	08001018	थी	y			
08001018014	08001018	,		y		
08001018015	08001018	और				
08001018016	08001018	उसने				
08001018017	08001018	उससे				
08001018018	08001018	कोई				
08001018019	08001018	बात				
08001018020	08001018	नही				
08001018021	08001018	कही	y			
08001018022	08001018	।		y		
08001019001	08001019	तो				
08001019002	08001019	वे				
08001019003	08001019	दोनों				
08001019004	08001019	चल				
08001019005	08001019	पड़ी				
08001019006	08001019	और				
08001019007	08001019	बैतलहम				
08001019008	08001019	को				
08001019009	08001019	पहुँचीं	y			
08001019010	08001019	।		y		
08001019011	08001019	और				
08001019012	08001019	ऐसा				
08001019013	08001019	हुआ				
08001019014	08001019	कि				
08001019015	08001019	उनके				
08001019016	08001019	बैतलहम				
08001019017	08001019	में				
08001019018	08001019	पहुँचने				
08001019019	08001019	पर				
08001019020	08001019	सारे				
08001019021	08001019	नगर				
08001019022	08001019	में				
08001019023	08001019	उनके				
08001019024	08001019	कारण				
08001019025	08001019	हलचल				
08001019026	08001019	मच				
08001019027	08001019	गई	y			
08001019028	08001019	;		y		
08001019029	08001019	और				
08001019030	08001019	स्त्रियाँ				
08001019031	08001019	कहने				
08001019032	08001019	लगीं	y			
08001019033	08001019	,		y		
08001019034	08001019	“	y	y		
08001019035	08001019	क्या				
08001019036	08001019	यह				
08001019037	08001019	नाओमी				
08001019038	08001019	है	y			
08001019039	08001019	?	y	y		
08001019040	08001019	”		y		
08001020001	08001020	उसने				
08001020002	08001020	उनसे				
08001020003	08001020	कहा	y			
08001020004	08001020	,		y		
08001020005	08001020	“	y	y		
08001020006	08001020	मुझे				
08001020007	08001020	नाओमी				
08001020008	08001020	न				
08001020009	08001020	कहो	y			
08001020010	08001020	,		y		
08001020011	08001020	मुझे				
08001020012	08001020	मारा				
08001020013	08001020	कहो	y			
08001020014	08001020	,		y		
08001020015	08001020	क्योंकि				
08001020016	08001020	सर्वशक्तिमान				
08001020017	08001020	ने				
08001020018	08001020	मुझ				
08001020019	08001020	को				
08001020020	08001020	बड़ा				
08001020021	08001020	दुःख				
08001020022	08001020	दिया				
08001020023	08001020	है	y			
08001020024	08001020	।		y		
08001021001	08001021	मैं				
08001021002	08001021	भरी				
08001021003	08001021	पूरी				
08001021004	08001021	चली				
08001021005	08001021	गई				
08001021006	08001021	थी	y			
08001021007	08001021	,		y		
08001021008	08001021	परन्तु				
08001021009	08001021	यहोवा				
08001021010	08001021	ने				
08001021011	08001021	मुझे				
08001021012	08001021	खाली				
08001021013	08001021	हाथ				
08001021014	08001021	लौटाया				
08001021015	08001021	है	y			
08001021016	08001021	।		y		
08001021017	08001021	इसलिए				
08001021018	08001021	जबकि				
08001021019	08001021	यहोवा				
08001021020	08001021	ही				
08001021021	08001021	ने				
08001021022	08001021	मेरे				
08001021023	08001021	विरुद्ध				
08001021024	08001021	साक्षी				
08001021025	08001021	दी	y			
08001021026	08001021	,		y		
08001021027	08001021	और				
08001021028	08001021	सर्वशक्तिमान				
08001021029	08001021	ने				
08001021030	08001021	मुझे				
08001021031	08001021	दुःख				
08001021032	08001021	दिया				
08001021033	08001021	है	y			
08001021034	08001021	,		y		
08001021035	08001021	फिर				
08001021036	08001021	तुम				
08001021037	08001021	मुझे				
08001021038	08001021	क्यों				
08001021039	08001021	नाओमी				
08001021040	08001021	कहती				
08001021041	08001021	हो	y			
08001021042	08001021	?	y	y		
08001021043	08001021	”		y		
08001022001	08001022	इस				
08001022002	08001022	प्रकार				
08001022003	08001022	नाओमी				
08001022004	08001022	अपनी				
08001022005	08001022	मोआबिन				
08001022006	08001022	बहू				
08001022007	08001022	रूत				
08001022008	08001022	के				
08001022009	08001022	साथ				
08001022010	08001022	लौटी	y			
08001022011	08001022	,		y		
08001022012	08001022	जो				
08001022013	08001022	मोआब				
08001022014	08001022	देश				
08001022015	08001022	से				
08001022016	08001022	आई				
08001022017	08001022	थी	y			
08001022018	08001022	।		y		
08001022019	08001022	और				
08001022020	08001022	वे				
08001022021	08001022	जौ				
08001022022	08001022	कटने				
08001022023	08001022	के				
08001022024	08001022	आरम्भ				
08001022025	08001022	में				
08001022026	08001022	बैतलहम				
08001022027	08001022	पहुँचीं	y			
08001022028	08001022	।		y		
08002001001	08002001	नाओमी				
08002001002	08002001	के				
08002001003	08002001	पति				
08002001004	08002001	एलीमेलेक				
08002001005	08002001	के				
08002001006	08002001	कुल				
08002001007	08002001	में				
08002001008	08002001	उसका				
08002001009	08002001	एक				
08002001010	08002001	बड़ा				
08002001011	08002001	धनी				
08002001012	08002001	कुटुम्बी				
08002001013	08002001	था	y			
08002001014	08002001	,		y		
08002001015	08002001	जिसका				
08002001016	08002001	नाम				
08002001017	08002001	बोअज				
08002001018	08002001	था	y			
08002001019	08002001	।		y		
08002002001	08002002	और				
08002002002	08002002	मोआबिन				
08002002003	08002002	स्त्री				
08002002004	08002002	रूत				
08002002005	08002002	ने				
08002002006	08002002	नाओमी				
08002002007	08002002	से				
08002002008	08002002	कहा	y			
08002002009	08002002	,		y		
08002002010	08002002	“	y	y		
08002002011	08002002	कृप्या	y			
08002002012	08002002	,		y		
08002002013	08002002	मैं				
08002002014	08002002	किसी				
08002002015	08002002	खेत				
08002002016	08002002	में				
08002002017	08002002	जाना				
08002002018	08002002	और				
08002002019	08002002	सिला				
08002002020	08002002	बीनना				
08002002021	08002002	चाहती				
08002002022	08002002	हूँ				
08002002023	08002002	उसके				
08002002024	08002002	पीछे				
08002002025	08002002	जो				
08002002026	08002002	मुझ				
08002002027	08002002	पर				
08002002028	08002002	अनुग्रह				
08002002029	08002002	की				
08002002030	08002002	दृष्टि				
08002002031	08002002	करे	y			
08002002032	08002002	।	y	y		
08002002033	08002002	”		y		
08002002034	08002002	उसने				
08002002035	08002002	कहा	y			
08002002036	08002002	,		y		
08002002037	08002002	“	y	y		
08002002038	08002002	जा	y			
08002002039	08002002	,		y		
08002002040	08002002	मेरी				
08002002041	08002002	बेटी	y			
08002002042	08002002	।	y	y		
08002002043	08002002	”		y		
08002003001	08002003	इसलिए				
08002003002	08002003	वह				
08002003003	08002003	चली				
08002003004	08002003	गई				
08002003005	08002003	और				
08002003006	08002003	जाकर				
08002003007	08002003	एक				
08002003008	08002003	खेत				
08002003009	08002003	में				
08002003010	08002003	लवनेवालों				
08002003011	08002003	के				
08002003012	08002003	पीछे				
08002003013	08002003	बीनने				
08002003014	08002003	लगी	y			
08002003015	08002003	।		y		
08002003016	08002003	और				
08002003017	08002003	संयोग				
08002003018	08002003	से	y			
08002003019	08002003	,		y		
08002003020	08002003	वह				
08002003021	08002003	जिस				
08002003022	08002003	खेत				
08002003023	08002003	में				
08002003024	08002003	गई				
08002003025	08002003	थी				
08002003026	08002003	वह				
08002003027	08002003	बोअज				
08002003028	08002003	का				
08002003029	08002003	था	y			
08002003030	08002003	,		y		
08002003031	08002003	जो				
08002003032	08002003	एलीमेलेक				
08002003033	08002003	का				
08002003034	08002003	कुटुम्बी				
08002003035	08002003	था	y			
08002003036	08002003	।		y		
08002004001	08002004	तब				
08002004002	08002004	देखो	y			
08002004003	08002004	,		y		
08002004004	08002004	बोअज				
08002004005	08002004	बैतलहम				
08002004006	08002004	से				
08002004007	08002004	आया	y			
08002004008	08002004	!		y		
08002004009	08002004	और				
08002004010	08002004	उसने				
08002004011	08002004	लवनेवालों				
08002004012	08002004	से				
08002004013	08002004	कहा	y			
08002004014	08002004	,		y		
08002004015	08002004	“	y	y		
08002004016	08002004	यहोवा				
08002004017	08002004	तुम्हारे				
08002004018	08002004	संग				
08002004019	08002004	रहे	y			
08002004020	08002004	,	y	y		
08002004021	08002004	”		y		
08002004022	08002004	और				
08002004023	08002004	वे				
08002004024	08002004	उससे				
08002004025	08002004	बोले	y			
08002004026	08002004	,		y		
08002004027	08002004	“	y	y		
08002004028	08002004	यहोवा				
08002004029	08002004	तुझे				
08002004030	08002004	आशीष				
08002004031	08002004	दे	y			
08002004032	08002004	।	y	y		
08002004033	08002004	”		y		
08002005001	08002005	तब				
08002005002	08002005	बोअज				
08002005003	08002005	ने				
08002005004	08002005	अपने				
08002005005	08002005	उस				
08002005006	08002005	सेवक				
08002005007	08002005	से				
08002005008	08002005	जो				
08002005009	08002005	लवनेवालों				
08002005010	08002005	के				
08002005011	08002005	ऊपर				
08002005012	08002005	ठहराया				
08002005013	08002005	गया				
08002005014	08002005	था				
08002005015	08002005	पूछा	y			
08002005016	08002005	,		y		
08002005017	08002005	“	y	y		
08002005018	08002005	वह				
08002005019	08002005	किसकी				
08002005020	08002005	कन्या				
08002005021	08002005	है	y			
08002005022	08002005	?	y	y		
08002005023	08002005	”		y		
08002006001	08002006	जो				
08002006002	08002006	सेवक				
08002006003	08002006	लवनेवालों				
08002006004	08002006	के				
08002006005	08002006	ऊपर				
08002006006	08002006	ठहराया				
08002006007	08002006	गया				
08002006008	08002006	था				
08002006009	08002006	उसने				
08002006010	08002006	उत्तर				
08002006011	08002006	दिया				
08002006012	08002006	और				
08002006013	08002006	कहा				
08002006014	08002006	,		y		
08002006015	08002006	“	y	y		
08002006016	08002006	वह				
08002006017	08002006	मोआबिन				
08002006018	08002006	कन्या				
08002006019	08002006	है	y			
08002006020	08002006	,		y		
08002006021	08002006	जो				
08002006022	08002006	नाओमी				
08002006023	08002006	के				
08002006024	08002006	संग				
08002006025	08002006	मोआब				
08002006026	08002006	देश				
08002006027	08002006	से				
08002006028	08002006	लौट				
08002006029	08002006	आई				
08002006030	08002006	है	y			
08002006031	08002006	।		y		
08002007001	08002007	और				
08002007002	08002007	उसने				
08002007003	08002007	कहा				
08002007004	08002007	था	y			
08002007005	08002007	,		y		
08002007006	08002007	‘	y	y		
08002007007	08002007	मुझे				
08002007008	08002007	लवनेवालों				
08002007009	08002007	के				
08002007010	08002007	पीछे-पीछे				
08002007011	08002007	पूलों				
08002007012	08002007	के				
08002007013	08002007	बीच				
08002007014	08002007	बीनने				
08002007015	08002007	और				
08002007016	08002007	बालें				
08002007017	08002007	बटोरने				
08002007018	08002007	दे	y			
08002007019	08002007	।	y	y		
08002007020	08002007	’		y		
08002007021	08002007	तो				
08002007022	08002007	वह				
08002007023	08002007	आई				
08002007024	08002007	और				
08002007025	08002007	भोर				
08002007026	08002007	से				
08002007027	08002007	अब				
08002007028	08002007	तक				
08002007029	08002007	यहीं				
08002007030	08002007	है	y			
08002007031	08002007	।		y		
08002007032	08002007	केवल				
08002007033	08002007	थोड़ी				
08002007034	08002007	देर				
08002007035	08002007	तक				
08002007036	08002007	घर				
08002007037	08002007	में				
08002007038	08002007	रही				
08002007039	08002007	थी	y			
08002007040	08002007	।	y	y		
08002007041	08002007	”		y		
08002008001	08002008	तब				
08002008002	08002008	बोअज				
08002008003	08002008	ने				
08002008004	08002008	रूत				
08002008005	08002008	से				
08002008006	08002008	कहा	y			
08002008007	08002008	,		y		
08002008008	08002008	“	y	y		
08002008009	08002008	क्या				
08002008010	08002008	तू				
08002008011	08002008	मेरी				
08002008012	08002008	सुनती				
08002008013	08002008	है	y			
08002008014	08002008	,		y		
