id	altId	text	transType	isPunc	isPrimary
40001005007	，-1	，		True	False
40001005008	波阿斯-2	波阿斯	k	False	True
40001005009	从-2	从	k	False	True
40001005010	路得-1	路得	k	False	True
40001005011	氏-2	氏	a	False	False
40001005012	生-2	生	k	False	True
40001005013	俄备得-1	俄备得	k	False	True
40001005014	，-2	，		True	False
40001005015	俄备得-2	俄备得	k	False	True
40001005016	生-2	生	k	False	True
40001005017	耶西-1	耶西	k	False	True
40001005018	，-2	，		True	False
40001006001	耶西-1	耶西	k	False	True
40001006002	生-1	生	k	False	True
40001006003	大卫-1	大卫	k	False	True
40001006004	王-1	王	k	False	True
40001006005	。-1	。		True	False
40001006006	大卫-2	大卫	k	False	True
40001006007	从-1	从	k	False	True
40001006008	乌利亚-1	乌利亚	k	False	True
40001006009	的-1	的	m	False	False
40001006010	妻子-1	妻子	s	False	True
40001006011	生-2	生	k	False	True
40001006012	所罗门-1	所罗门	k	False	True
40001006013	，-1	，		True	False
40001007001	所罗门-1	所罗门	k	False	True
40001007002	生-1	生	k	False	True
40001007003	罗波安-1	罗波安	k	False	True
40001007004	，-1	，		True	False
40001007005	罗波安-2	罗波安	k	False	True
40001007006	生-2	生	k	False	True
40001007007	亚比雅-1	亚比雅	k	False	True
40001007008	，-2	，		True	False
40001007009	亚比雅-2	亚比雅	k	False	True
40001007010	生-2	生	k	False	True
40001007011	亚撒-1	亚撒	k	False	True
40001007012	，-2	，		True	False
40001008001	亚撒-1	亚撒	k	False	True
40001008002	生-1	生	k	False	True
40001008003	约沙法-1	约沙法	k	False	True
40001008004	，-1	，		True	False
40001008005	约沙法-2	约沙法	k	False	True
40001008006	生-2	生	k	False	True
40001008007	约兰-1	约兰	k	False	True
40001008008	，-2	，		True	False
40001008009	约兰-2	约兰	k	False	True
40001008010	生-2	生	k	False	True
40001008011	乌西亚-1	乌西亚	k	False	True
40001008012	，-2	，		True	False
40001009001	乌西亚-1	乌西亚	k	False	True
40001009002	生-1	生	k	False	True
40001009003	约坦-1	约坦	k	False	True
40001009004	，-1	，		True	False
40001009005	约坦-2	约坦	k	False	True
40001009006	生-2	生	k	False	True
40001009007	亚哈斯-1	亚哈斯	k	False	True
40001009008	，-2	，		True	False
40001009009	亚哈斯-2	亚哈斯	k	False	True
40001009010	生-2	生	k	False	True
40001009011	希西家-1	希西家	k	False	True
40001009012	，-2	，		True	False
40001010001	希西家-1	希西家	k	False	True
40001010002	生-1	生	k	False	True
40001010003	玛拿西-1	玛拿西	k	False	True
40001010004	，-1	，		True	False
40001010005	玛拿西-2	玛拿西	k	False	True
40001010006	生-2	生	k	False	True
40001010007	亚们-1	亚们	k	False	True
40001010008	，-2	，		True	False
40001010009	亚们-2	亚们	k	False	True
40001010010	生-2	生	k	False	True
40001010011	约西亚-1	约西亚	k	False	True
40001010012	，-2	，		True	False
40001011001	百姓-1	百姓		False	False
40001011002	被-1	被		False	False
40001011003	迁-1	迁	k	False	True
40001011004	到-1	到		False	False
40001011005	巴比伦-1	巴比伦	k	False	True
40001011006	的-1	的	k	False	False
40001011007	时候-1	时候	k	False	True
40001011008	，-1	，		True	False
40001011009	约西亚-1	约西亚	k	False	True
40001011010	生-1	生	k	False	True
40001011011	耶哥尼雅-1	耶哥尼雅	k	False	True
40001011012	和-1	和	k	False	True
40001011013	他-1	他	k	False	True
40001011014	的-2	的	m	False	False
40001011015	弟兄-1	弟兄	k	False	True
40001011016	。-1	。		True	False
40001012001	迁-1	迁	k	False	True
40001012002	到-1	到		False	False
40001012003	巴比伦-1	巴比伦	k	False	True
40001012004	之后-1	之后	k	False	True
40001012005	，-1	，		True	False
40001012006	耶哥尼雅-1	耶哥尼雅	k	False	True
40001012007	生-1	生	k	False	True
40001012008	撒拉铁-1	撒拉铁	k	False	True
40001012009	，-2	，		True	False
40001012010	撒拉铁-2	撒拉铁	k	False	True
40001012011	生-2	生	k	False	True
40001012012	所罗巴伯-1	所罗巴伯	k	False	True
40001012013	，-2	，		True	False
40001013001	所罗巴伯-1	所罗巴伯	k	False	True
40001013002	生-1	生	k	False	True
40001013003	亚比玉-1	亚比玉	k	False	True
40001013004	，-1	，		True	False
40001013005	亚比玉-2	亚比玉	k	False	True
40001013006	生-2	生	k	False	True
40001013007	以利亚敬-1	以利亚敬	k	False	True
40001013008	，-2	，		True	False
40001013009	以利亚敬-2	以利亚敬	k	False	True
40001013010	生-2	生	k	False	True
40001013011	亚所-1	亚所	k	False	True
40001013012	，-2	，		True	False
40001014001	亚所-1	亚所	k	False	True
40001014002	生-1	生	k	False	True
40001014003	撒督-1	撒督	k	False	True
40001014004	，-1	，		True	False
40001014005	撒督-2	撒督	k	False	True
40001014006	生-2	生	k	False	True
40001014007	亚金-1	亚金	k	False	True
40001014008	，-2	，		True	False
40001014009	亚金-2	亚金	k	False	True
40001014010	生-2	生	k	False	True
40001014011	以律-1	以律	k	False	True
40001014012	，-2	，		True	False
40001015001	以律-1	以律	k	False	True
40001015002	生-1	生	k	False	True
40001015003	以利亚撒-1	以利亚撒	k	False	True
40001015004	，-1	，		True	False
40001015005	以利亚撒-2	以利亚撒	k	False	True
40001015006	生-2	生	k	False	True
40001015007	马但-1	马但	k	False	True
40001015008	，-2	，		True	False
40001015009	马但-2	马但	k	False	True
40001015010	生-2	生	k	False	True
40001015011	雅各-1	雅各	k	False	True
40001015012	，-2	，		True	False
40001016001	雅各-1	雅各	k	False	True
40001016002	生-1	生	k	False	True
40001016003	约瑟-1	约瑟	k	False	True
40001016004	，-1	，		True	False
40001016005	就是-1	就是		False	False
40001016006	马利亚-1	马利亚	k	False	True
40001016007	的-1	的	m	False	False
40001016008	丈夫-1	丈夫	k	False	True
40001016009	，-2	，		True	False
40001016010	那-1	那	k	False	True
40001016011	称为-1	称为	k	False	True
40001016012	基督-1	基督	k	False	True
40001016013	的-2	的	m	False	False
40001016014	耶稣-1	耶稣	k	False	True
40001016015	是-1	是		False	False
40001016016	从-1	从	k	False	True
40001016017	马利亚-2	马利亚	s	False	True
40001016018	生-2	生	k	False	True
40001016019	的-2	的		False	False
40001016020	。-1	。		True	False
40001017001	这样-1	这样	k	False	True
40001017002	，-1	，		True	False
40001017003	从-1	从	k	False	True
40001017004	亚伯拉罕-1	亚伯拉罕	k	False	True
40001017005	到-1	到	k	False	True
40001017006	大卫-1	大卫	k	False	True
40001017007	共-1	共	k	False	True
40001017008	有-1	有		False	False
40001017009	十四-1	十四	k	False	True
40001017010	代-1	代	k	False	True
40001017011	，-2	，		True	False
40001017012	从-2	从	k	False	True
40001017013	大卫-2	大卫	k	False	True
40001017014	到-2	到	k	False	True
40001017015	迁-1	迁	k	False	True
40001017016	至-1	至		False	False
40001017017	巴比伦-1	巴比伦	k	False	True
40001017018	的-1	的		False	False
40001017019	时候-1	时候		False	False
40001017020	也-1	也	k	False	True
40001017021	有-2	有		False	False
40001017022	十四-2	十四	k	False	True
40001017023	代-2	代	k	False	True
40001017024	，-2	，		True	False
40001017025	从-2	从	k	False	True
40001017026	迁-2	迁	k	False	True
40001017027	至-2	至		False	False
40001017028	巴比伦-2	巴比伦	k	False	True
40001017029	的-2	的		False	False
40001017030	时候-2	时候		False	False
40001017031	到-2	到	k	False	True
40001017032	基督-1	基督	k	False	True
40001017033	又-1	又	k	False	True
40001017034	有-2	有		False	False
40001017035	十四-2	十四	k	False	True
40001017036	代-2	代	k	False	True
40001017037	。-1	。		True	False
40001018001	耶稣-1	耶稣	k	False	True
40001018002	基督-1	基督	k	False	True
40001018003	降生-1	降生	k	False	True
40001018004	的-1	的	a	False	False
40001018005	事-1	事	a	False	False
40001018006	记-1	记		False	False
40001018007	在-1	在		False	False
40001018008	下面-1	下面		False	False
40001018009	：-1	：		True	False
40001018010	他-1	他	k	False	True
40001018011	母亲-1	母亲	k	False	True
40001018012	马利亚-1	马利亚	k	False	True
40001018013	已经-1	已经	m	False	False
40001018014	许配-1	许配	k	False	True
40001018015	了-1	了	m	False	False
40001018016	约瑟-1	约瑟	k	False	True
40001018017	，-1	，		True	False
40001018018	还-1	还	d	False	False
40001018019	没有-1	没有	d	False	True
40001018020	迎娶-1	迎娶	d	False	True
40001018021	，-2	，		True	False
40001018022	马利亚-2	马利亚		False	False
40001018023	就-1	就		False	False
40001018024	从-1	从	k	False	True
40001018025	圣灵-1	圣灵	k	False	True
40001018026	怀-1	怀	k	False	True
40001018027	了-2	了	m	False	False
40001018028	孕-1	孕	k	False	False
40001018029	。-1	。		True	False
40001019001	她-1	她	k	False	True
40001019002	丈夫-1	丈夫	k	False	True
40001019003	约瑟-1	约瑟	k	False	True
40001019004	是-1	是	k	False	True
40001019005	个-1	个		False	False
40001019006	义人-1	义人	k	False	True
40001019007	，-1	，		True	False
40001019008	不-1	不	k	False	True
40001019009	愿意-1	愿意	k	False	True
40001019010	明明-1	明明	k	False	False
40001019011	地-1	地	k	False	False
40001019012	羞辱-1	羞辱	k	False	True
40001019013	她-2	她	k	False	True
40001019014	，-2	，		True	False
40001019015	想要-1	想要	k	False	True
40001019016	暗暗-1	暗暗	k	False	True
40001019017	地-2	地	m	False	False
40001019018	把-1	把	m	False	False
40001019019	她-2	她	k	False	True
40001019020	休-1	休	k	False	True
40001019021	了-1	了	m	False	False
40001019022	。-1	。		True	False
40001020001	正-1	正	m	False	False
40001020002	思念-1	思念	k	False	True
40001020003	这-1	这	k	False	True
40001020004	事-1	事	k	False	False
40001020005	的-1	的	m	False	False
40001020006	时候-1	时候	m	False	False
40001020007	，-1	，		True	False
40001020008	有-1	有	m	False	False
40001020009	主-1	主	k	False	True
40001020010	的-2	的	m	False	False
40001020011	使者-1	使者	k	False	True
40001020012	向-1	向	m	False	False
40001020013	他-1	他	k	False	True
40001020014	梦-1	梦	k	False	True
40001020015	中-1	中	k	False	True
40001020016	显现-1	显现	k	False	True
40001020017	，-2	，		True	False
40001020018	说-1	说		False	False
40001020019	：-1	：		True	False
40001020020	“-1	“		True	False
40001020021	大卫-1	大卫	k	False	True
40001020022	的-2	的	m	False	False
40001020023	子孙-1	子孙	k	False	True
40001020024	约瑟-1	约瑟	k	False	True
40001020025	，-2	，		True	False
40001020026	不-1	不	k	False	True
40001020027	要-1	要	m	False	False
40001020028	怕-1	怕	k	False	True
40001020029	，-2	，		True	False
40001020030	只管-1	只管		False	False
40001020031	娶过-1	娶过	k	False	True
40001020032	你-1	你	k	False	True
40001020033	的-2	的	k	False	False
40001020034	妻子-1	妻子	k	False	True
40001020035	马利亚-1	马利亚	k	False	True
40001020036	来-1	来	a	False	False
40001020037	，-2	，		True	False
40001020038	因-1	因	k	False	True
40001020039	她-1	她	k	False	True
40001020040	所-1	所	m	False	False
40001020041	怀-1	怀	k	False	True
40001020042	的-2	的	m	False	False
40001020043	孕-1	孕	k	False	False
40001020044	是-1	是	k	False	True
40001020045	从-1	从	k	False	True
40001020046	圣灵-1	圣灵	k	False	True
40001020047	来-2	来	a	False	False
40001020048	的-2	的		False	False
40001020049	。-1	。		True	False
40001021001	她-1	她	m	False	False
40001021002	将-1	将	m	False	False
40001021003	要-1	要	m	False	False
40001021004	生-1	生	k	False	True
40001021005	一-1	一	m	False	False
40001021006	个-1	个	a	False	False
40001021007	儿子-1	儿子	k	False	True
40001021008	，-1	，		True	False
40001021009	你-1	你	m	False	False
40001021010	要-2	要	m	False	False
40001021011	给-1	给	k	False	False
40001021012	他-1	他	k	False	True
40001021013	起名-1	起名	k	False	True
40001021014	叫-1	叫	a	False	False
40001021015	耶稣-1	耶稣	k	False	True
40001021016	，-2	，		True	False
40001021017	因-1	因	k	False	True
40001021018	他-2	他	k	False	True
40001021019	要-2	要	m	False	False
40001021020	将-2	将	m	False	False
40001021021	自己-1	自己	k	False	True
40001021022	的-1	的	m	False	False
40001021023	百姓-1	百姓	k	False	True
40001021024	从-1	从	k	False	True
40001021025	罪恶-1	罪恶	k	False	True
40001021026	里-1	里	a	False	False
40001021027	救-1	救	k	False	True
40001021028	出来-1	出来	a	False	False
40001021029	。-1	。		True	False
40001021030	”-1	”		True	False
40001022001	这-1	这	k	False	False
40001022002	一切-1	一切	k	False	True
40001022003	的-1	的	m	False	False
40001022004	事-1	事	k	False	True
40001022005	成就-1	成就	k	False	True
40001022006	，-1	，		True	False
40001022007	是-1	是		False	False
40001022008	要-1	要	m	False	False
40001022009	应验-1	应验	k	False	True
40001022010	主-1	主	k	False	True
40001022011	借-1	借	k	False	True
40001022012	先知-1	先知	k	False	True
40001022013	所-1	所	m	False	False
40001022014	说-1	说	k	False	True
40001022015	的-2	的	m	False	False
40001022016	话-1	话	a	False	False
40001022017	说-2	说	k	False	True
40001022018	：-1	：		True	False
40001023001	“-1	“		True	False
40001023002	必-1	必	m	False	False
40001023003	有-1	有	m	False	False
40001023004	童女-1	童女	k	False	True
40001023005	怀孕-1	怀孕	k	False	True
40001023006	生-1	生	k	False	True
40001023007	子-1	子	k	False	True
40001023008	，-1	，		True	False
40001023009	人-1	人	s	False	False
40001023010	要-1	要	m	False	False
40001023011	称-1	称	k	False	True
40001023012	他-1	他	k	False	True
40001023013	的-1	的	m	False	False
40001023014	名-1	名	k	False	True
40001023015	为-1	为	k	False	False
40001023016	以马内利-1	以马内利	k	False	True
40001023017	。-1	。		True	False
40001023018	”-1	”		True	False
40001023019	（-1	（		True	False
40001023020	“-2	“		True	False
40001023021	以马内利-2	以马内利	s	False	True
40001023022	”-2	”		True	False
40001023023	翻-1	翻	k	False	True
40001023024	出来-1	出来	a	False	False
40001023025	就-1	就	a	False	False
40001023026	是-1	是	k	False	True
40001023027	“-2	“		True	False
40001023028	神-1	神	k	False	True
40001023029	与-1	与	k	False	True
40001023030	我们-1	我们	k	False	True
40001023031	同在-1	同在	k	False	False
40001023032	”-2	”		True	False
40001023033	。-2	。		True	False
40001023034	）-1	）		True	False
40001024001	约瑟-1	约瑟	k	False	True
40001024002	醒-1	醒	k	False	True
40001024003	了-1	了	m	False	False
40001024004	，-1	，		True	False
40001024005	起来-1	起来		False	False
40001024006	，-2	，		True	False
40001024007	就-1	就	k	False	True
40001024008	遵着-1	遵着	k	False	True
40001024009	主-1	主	k	False	True
40001024010	使者-1	使者	k	False	True
40001024011	的-1	的		False	False
40001024012	吩咐-1	吩咐	k	False	True
40001024013	把-1	把	m	False	False
40001024014	妻子-1	妻子	k	False	True
40001024015	娶-1	娶	k	False	True
40001024016	过来-1	过来	a	False	False
40001024017	，-2	，		True	False
40001025001	只是-1	只是	k	False	True
40001025002	没有-1	没有	k	False	True
40001025003	和-1	和	d	False	False
40001025004	她-1	她	k	False	True
40001025005	同房-1	同房	d	False	True
40001025006	，-1	，		True	False
40001025007	等-1	等	k	False	True
40001025008	她-2	她	m	False	False
40001025009	生-1	生	k	False	True
40001025010	了-1	了	m	False	False
40001025011	儿子-1	儿子	k	False	True
40001025012	，-2	，		True	False
40001025013	就-1	就	k	False	True
40001025014	给-1	给	k	False	False
40001025015	他-1	他	k	False	True
40001025016	起名-1	起名	k	False	True
40001025017	叫-1	叫	a	False	False
40001025018	耶稣-1	耶稣	k	False	True
40001025019	。-1	。		True	False
40002001001	当-1	当	k	False	True
40002001002	希律-1	希律	k	False	True
40002001003	王-1	王	k	False	True
40002001004	的-1	的	m	False	False
40002001005	时候-1	时候	k	False	True
40002001006	，-1	，		True	False
40002001007	耶稣-1	耶稣	k	False	True
40002001008	生-1	生	k	False	True
40002001009	在-1	在	k	False	True
40002001010	犹太-1	犹太	k	False	True
40002001011	的-2	的	m	False	False
40002001012	伯利恒-1	伯利恒	k	False	True
40002001013	。-1	。		True	False
40002001014	有-1	有	m	False	False
40002001015	几-1	几	m	False	False
40002001016	个-1	个	a	False	False
40002001017	博士-1	博士	k	False	True
40002001018	从-1	从	k	False	True
40002001019	东方-1	东方	k	False	True
40002001020	来到-1	来到	k	False	True
40002001021	耶路撒冷-1	耶路撒冷	k	False	True
40002001022	，-2	，		True	False
40002001023	说-1	说		False	False
40002001024	：-1	：		True	False
40002002001	“-1	“		True	False
40002002002	那-1	那	k	False	True
40002002003	生-1	生	k	False	True
40002002004	下来-1	下来	a	False	False
40002002005	做-1	做		False	False
40002002006	犹太-1	犹太	k	False	True
40002002007	人-1	人	k	False	False
40002002008	之-1	之	m	False	False
40002002009	王-1	王	k	False	True
40002002010	的-1	的	m	False	False
40002002011	在-1	在	k	False	True
40002002012	哪里-1	哪里	k	False	False
40002002013	？-1	？		True	False
40002002014	我们-1	我们	m	False	False
40002002015	在-2	在	k	False	True
40002002016	东方-1	东方	k	False	True
40002002017	看见-1	看见	k	False	True
40002002018	他-1	他	k	False	True
40002002019	的-2	的	m	False	False
40002002020	星-1	星	k	False	True
40002002021	，-1	，		True	False
40002002022	特-1	特		False	False
40002002023	来-1	来	k	False	True
40002002024	拜-1	拜	k	False	True
40002002025	他-2	他	k	False	True
40002002026	。-1	。		True	False
40002002027	”-1	”		True	False
40002003001	希律-1	希律	k	False	True
40002003002	王-1	王	k	False	True
40002003003	听见-1	听见	k	False	True
40002003004	了-1	了	m	False	False
40002003005	，-1	，		True	False
40002003006	就-1	就	m	False	False
40002003007	心-1	心	a	False	False
40002003008	里-1	里	a	False	False
40002003009	不安-1	不安	k	False	True
40002003010	，-2	，		True	False
40002003011	耶路撒冷-1	耶路撒冷	k	False	True
40002003012	合-1	合	k	False	True
40002003013	城-1	城	a	False	False
40002003014	的-1	的	a	False	False
40002003015	人-1	人	a	False	False
40002003016	也-1	也	k	False	True
40002003017	都-1	都	a	False	False
40002003018	不安-2	不安		False	False
40002003019	。-1	。		True	False
40002004001	他-1	他	m	False	False
40002004002	就-1	就	k	False	True
40002004003	召齐-1	召齐	k	False	True
40002004004	了-1	了	m	False	False
40002004005	祭司长-1	祭司长	k	False	True
40002004006	和-1	和	k	False	True
40002004007	民间-1	民间	k	False	True
40002004008	的-1	的	m	False	False
40002004009	文士-1	文士	k	False	True
40002004010	，-1	，		True	False
40002004011	问-1	问	k	False	True
40002004012	他们-1	他们	k	False	True
40002004013	说-1	说		False	False
40002004014	：-1	：		True	False
40002004015	“-1	“		True	False
40002004016	基督-1	基督	k	False	True
40002004017	当-1	当	m	False	False
40002004018	生-1	生	k	False	True
40002004019	在-1	在	k	False	False
40002004020	何处-1	何处	k	False	True
40002004021	？-1	？		True	False
40002004022	”-1	”		True	False
40002005001	他们-1	他们	k	False	True
40002005002	回答-1	回答	k	False	True
40002005003	说-1	说		False	False
40002005004	：-1	：		True	False
40002005005	“-1	“		True	False
40002005006	在-1	在	k	False	True
40002005007	犹太-1	犹太	k	False	True
40002005008	的-1	的	m	False	False
40002005009	伯利恒-1	伯利恒	k	False	True
40002005010	。-1	。		True	False
40002005011	因为-1	因为	k	False	True
40002005012	有-1	有		False	False
40002005013	先知-1	先知	k	False	True
40002005014	记-1	记	k	False	True
40002005015	着-1	着	m	False	False
40002005016	说-2	说		False	False
40002005017	：-2	：		True	False
40002006001	‘-1	‘		True	False
40002006002	犹大-1	犹大	k	False	True
40002006003	地-1	地	k	False	True
40002006004	的-1	的		False	False
40002006005	伯利恒-1	伯利恒	k	False	True
40002006006	啊-1	啊	m	False	False
40002006007	，-1	，		True	False
40002006008	你-1	你	k	False	True
40002006009	在-1	在	k	False	False
40002006010	犹大-2	犹大	k	False	True
40002006011	诸-1	诸		False	False
40002006012	城-1	城		False	False
40002006013	中-1	中	k	False	True
40002006014	并-1	并	a	False	False
40002006015	不-1	不	k	False	True
40002006016	是-1	是	k	False	True
40002006017	最-1	最	k	False	False
40002006018	小-1	小	k	False	True
40002006019	的-2	的	m	False	False
40002006020	，-2	，		True	False
40002006021	因为-1	因为	k	False	True
40002006022	将来-1	将来	m	False	False
40002006023	有-1	有	m	False	False
40002006024	一-1	一	m	False	False
40002006025	位-1	位	a	False	False
40002006026	君王-1	君王	k	False	True
40002006027	要-1	要	m	False	False
40002006028	从-1	从	k	False	True
40002006029	你-2	你	k	False	True
40002006030	那里-1	那里	a	False	False
40002006031	出来-1	出来	k	False	True
40002006032	，-2	，		True	False
40002006033	牧养-1	牧养	k	False	True
40002006034	我-1	我	k	False	True
40002006035	以色列-1	以色列	k	False	True
40002006036	民-1	民	k	False	True
40002006037	。-1	。		True	False
40002006038	’-1	’		True	False
40002006039	”-1	”		True	False
40002007001	当下-1	当下	k	False	True
40002007002	，-1	，		True	False
40002007003	希律-1	希律	k	False	True
40002007004	暗暗-1	暗暗	k	False	True
40002007005	地-1	地	m	False	False
40002007006	召-1	召	k	False	True
40002007007	了-1	了	m	False	False
40002007008	博士-1	博士	k	False	True
40002007009	来-1	来	k	False	False
40002007010	，-2	，		True	False
40002007011	细问-1	细问	k	False	True
40002007012	那-1	那	k	False	True
40002007013	星-1	星	k	False	True
40002007014	是-1	是		False	False
40002007015	什么-1	什么		False	False
40002007016	时候-1	时候	k	False	True
40002007017	出现-1	出现	k	False	True
40002007018	的-1	的	m	False	False
40002007019	，-2	，		True	False
40002008001	就-1	就	k	False	True
40002008002	差-1	差	k	False	True
40002008003	他们-1	他们	k	False	True
40002008004	往-1	往	k	False	True
40002008005	伯利恒-1	伯利恒	k	False	True
40002008006	去-1	去	a	False	False
40002008007	，-1	，		True	False
40002008008	说-1	说		False	False
40002008009	：-1	：		True	False
40002008010	“-1	“		True	False
40002008011	你们-1	你们	m	False	False
40002008012	去-2	去	k	False	True
40002008013	仔细-1	仔细	k	False	True
40002008014	寻访-1	寻访	k	False	True
40002008015	那-1	那	k	False	True
40002008016	小孩子-1	小孩子	k	False	True
40002008017	，-2	，		True	False
40002008018	寻到-1	寻到	k	False	True
40002008019	了-1	了	m	False	False
40002008020	就-2	就		False	False
40002008021	来-1	来	a	False	False
40002008022	报信-1	报信	k	False	True
40002008023	，-2	，		True	False
40002008024	我-1	我	k	False	True
40002008025	也-1	也	k	False	False
40002008026	好-1	好	k	False	True
40002008027	去-2	去	k	False	True
40002008028	拜-1	拜	k	False	True
40002008029	他-1	他	k	False	True
40002008030	。-1	。		True	False
40002008031	”-1	”		True	False
40002009001	他们-1	他们	k	False	True
40002009002	听见-1	听见	k	False	True
40002009003	王-1	王	k	False	True
40002009004	的-1	的		False	False
40002009005	话-1	话		False	False
40002009006	就-1	就	m	False	False
40002009007	去-1	去	k	False	True
40002009008	了-1	了	m	False	False
40002009009	。-1	。		True	False
40002009010	在-1	在	k	False	True
40002009011	东方-1	东方	k	False	True
40002009012	所-1	所	k	False	True
40002009013	看见-1	看见	k	False	True
40002009014	的-2	的	k	False	False
40002009015	那-1	那	k	False	True
40002009016	星-1	星	k	False	True
40002009017	忽然-1	忽然	k	False	True
40002009018	在-2	在	k	False	False
40002009019	他们-2	他们	k	False	True
40002009020	前头-1	前头	k	False	False
40002009021	行-1	行	k	False	True
40002009022	，-1	，		True	False
40002009023	直-1	直	k	False	True
40002009024	行-2	行	k	False	True
40002009025	到-1	到		False	False
40002009026	小孩子-1	小孩子	k	False	True
40002009027	的-2	的	k	False	False
40002009028	地方-1	地方	k	False	True
40002009029	，-2	，		True	False
40002009030	就-2	就	m	False	False
40002009031	在-2	在	k	False	False
40002009032	上头-1	上头	k	False	True
40002009033	停住-1	停住	k	False	True
40002009034	了-2	了	m	False	False
40002009035	。-2	。		True	False
40002010001	他们-1	他们	m	False	False
40002010002	看见-1	看见	k	False	True
40002010003	那-1	那	k	False	True
40002010004	星-1	星	k	False	True
40002010005	，-1	，		True	False
40002010006	就-1	就	m	False	False
40002010007	大大-1	大大	k	False	True
40002010008	地-1	地	a	False	False
40002010009	欢喜-1	欢喜	k	False	True
40002010010	。-1	。		True	False
40002011001	进-1	进	k	False	True
40002011002	了-1	了	m	False	False
40002011003	房子-1	房子	k	False	True
40002011004	，-1	，		True	False
40002011005	看见-1	看见	k	False	True
40002011006	小孩子-1	小孩子	k	False	True
40002011007	和-1	和	k	False	True
40002011008	他-1	他	k	False	True
40002011009	母亲-1	母亲	k	False	True
40002011010	马利亚-1	马利亚	k	False	True
40002011011	，-2	，		True	False
40002011012	就-1	就	k	False	True
40002011013	俯伏-1	俯伏	k	False	True
40002011014	拜-1	拜	k	False	True
40002011015	那-1	那	s	False	True
40002011016	小孩子-2	小孩子	s	False	False
40002011017	，-2	，		True	False
40002011018	揭开-1	揭开	k	False	True
40002011019	宝盒-1	宝盒	k	False	True
40002011020	，-2	，		True	False
40002011021	拿-1	拿		False	False
40002011022	黄金-1	黄金	k	False	True
40002011023	、-1	、		True	False
40002011024	乳香-1	乳香	k	False	True
40002011025	、-2	、		True	False
40002011026	没药-1	没药	k	False	True
40002011027	为-1	为		False	False
40002011028	礼物-1	礼物	k	False	True
40002011029	献给-1	献给	k	False	True
40002011030	他-2	他	k	False	True
40002011031	。-1	。		True	False
40002012001	博士-1	博士	s	False	False
40002012002	因为-1	因为		False	False
40002012003	在-1	在	k	False	False
40002012004	梦-1	梦	k	False	True
40002012005	中-1	中	k	False	True
40002012006	被-1	被	k	False	False
40002012007	主-1	主		False	False
40002012008	指示-1	指示	k	False	True
40002012009	不-1	不	k	False	True
40002012010	要-1	要	m	False	False
40002012011	回去-1	回去	k	False	True
40002012012	见-1	见		False	False
40002012013	希律-1	希律	k	False	True
40002012014	，-1	，		True	False
40002012015	就-1	就	m	False	False
40002012016	从-1	从	k	False	True
40002012017	别的-1	别的	k	False	True
40002012018	路-1	路	k	False	True
